"position","displayName","nflId_def","route","tackling_opportunities","eps_tackling","eps_per_tackling_opportunity","perc_reduce_yac","FF","Tackles"
"LB","Josey Jewell",2560763,"FLAT",4,2.6942944539764,0.673573613494099,0.75,0,1
"LB","Josey Jewell",2560763,"OUT",1,-0.332627579847995,-0.332627579847995,0,0,1
"LB","Josey Jewell",2560763,"SCREEN",1,-0.254680673714715,-0.254680673714715,0,0,0
"LB","Josey Jewell",2560763,"SLANT",2,0.473420991834202,0.236710495917101,1,0,1
"ILB","Josh Bynes",2530491,"ANGLE",3,-1.22897238448839,-0.409657461496132,0.333333333333333,0,2.5
"ILB","Josh Bynes",2530491,"CROSS",3,0.12988366071448,0.0432945535714933,0.666666666666667,0,0
"ILB","Josh Bynes",2530491,"FLAT",3,-0.0332813311292317,-0.0110937770430772,0.666666666666667,0,2.5
"ILB","Josh Bynes",2530491,"HITCH",3,-0.238911820333519,-0.0796372734445065,0.333333333333333,0,1.5
"ILB","Josh Bynes",2530491,"IN",1,-0.629070388866191,-0.629070388866191,0,0,1
"ILB","Josh Bynes",2530491,"OUT",3,0.337478743457366,0.112492914485789,1,0,3
"ILB","Josh Bynes",2530491,"SCREEN",4,-0.507789721069562,-0.12694743026739,0.75,0,0.5
"ILB","Josh Bynes",2530491,"undefined",1,0.117090666381261,0.117090666381261,1,0,0.5
"ILB","Josh Harvey-Clemons",2557880,"ANGLE",2,2.6662781654144,1.3331390827072,1,0,1.5
"ILB","Josh Harvey-Clemons",2557880,"FLAT",5,0.759003525890649,0.15180070517813,1,0,4
"ILB","Josh Harvey-Clemons",2557880,"OUT",2,-0.290925202520428,-0.145462601260214,0.5,0,0
"ILB","Josh Harvey-Clemons",2557880,"POST",1,-0.0473290624911895,-0.0473290624911895,0,0,1
"CB","Josh Jackson",2560755,"CROSS",1,0.480443364321738,0.480443364321738,1,0,1
"CB","Josh Jackson",2560755,"FLAT",3,-0.0774398527095981,-0.0258132842365327,0.333333333333333,0,3
"CB","Josh Jackson",2560755,"HITCH",4,-1.65811734785183,-0.414529336962959,0.25,0,3
"CB","Josh Jackson",2560755,"SCREEN",1,-0.508496645368736,-0.508496645368736,0,0,0
"CB","Josh Jackson",2560755,"undefined",1,-1.02443798029399,-1.02443798029399,0,0,0.5
"SS","Josh Jones",2558119,"ANGLE",1,0.242654435559517,0.242654435559517,1,0,1
"SS","Josh Jones",2558119,"FLAT",3,-0.506487933274267,-0.168829311091422,0.666666666666667,0,3
"SS","Josh Jones",2558119,"GO",1,0.78567553292021,0.78567553292021,1,0,1
"SS","Josh Jones",2558119,"HITCH",3,0.182707993995547,0.0609026646651825,1,0,2.5
"SS","Josh Jones",2558119,"OUT",3,-1.12056468587801,-0.373521561959337,0,0,2
"SS","Josh Jones",2558119,"POST",1,0.744711647957676,0.744711647957676,1,0,1
"OLB","Josh Keyes",2553719,"POST",1,-0.0187188429389005,-0.0187188429389005,0,0,0
"CB","Josh Norman",2532920,"FLAT",1,0.114421039815569,0.114421039815569,1,0,0.5
"CB","Josh Norman",2532920,"GO",1,-0.449440230424604,-0.449440230424604,0,0,0
"CB","Josh Norman",2532920,"HITCH",6,-0.324710626674813,-0.0541184377791355,0.333333333333333,0,2.5
"CB","Josh Norman",2532920,"IN",1,-0.155354200814862,-0.155354200814862,0,0,0.5
"CB","Josh Norman",2532920,"OUT",3,-0.335397198019331,-0.111799066006444,0.333333333333333,0,2
"CB","Josh Norman",2532920,"SCREEN",1,-0.478162516908413,-0.478162516908413,0,0,1
"CB","Josh Shaw",2552259,"HITCH",2,-1.09999254925358,-0.549996274626788,0,0,1.5
"CB","Josh Shaw",2552259,"SLANT",2,0.465167241210214,0.232583620605107,1,0,2
"CB","Jourdan Lewis",2557920,"ANGLE",1,0.277556878844045,0.277556878844045,1,0,0
"CB","Jourdan Lewis",2557920,"FLAT",3,2.41310647382307,0.804368824607689,0.666666666666667,0,3
"CB","Jourdan Lewis",2557920,"IN",1,0.203142315222195,0.203142315222195,1,0,1
"CB","Jourdan Lewis",2557920,"OUT",1,0.542773879358967,0.542773879358967,1,0,1
"ILB","Julian Stanford",2535867,"IN",1,0.369874860781525,0.369874860781525,1,0,1
"CB","Justin Coleman",2553637,"FLAT",8,-1.83718016900672,-0.22964752112584,0.25,0,6
"CB","Justin Coleman",2553637,"IN",2,2.29133121506862,1.14566560753431,1,1,2
"CB","Justin Coleman",2553637,"OUT",2,-0.179531720410076,-0.0897658602050379,0.5,0,1
"CB","Justin Coleman",2553637,"SCREEN",1,0.0212710410317603,0.0212710410317603,1,0,0
"SS","Justin Evans",2557945,"ANGLE",1,0.102499880738175,0.102499880738175,1,0,0.5
"SS","Justin Evans",2557945,"CROSS",2,0.0853636924862835,0.0426818462431417,0.5,0,2
"SS","Justin Evans",2557945,"FLAT",1,0.0742296186504112,0.0742296186504112,1,0,0
"SS","Justin Evans",2557945,"GO",1,0.0787494587350328,0.0787494587350328,1,0,1
"DB","Justin Hardee",2559181,"FLAT",2,-0.628841156689897,-0.314420578344949,0.5,0,1
"DB","Justin Hardee",2559181,"HITCH",1,-0.110898518212308,-0.110898518212308,0,0,1
"DB","Justin Hardee",2559181,"OUT",1,-0.828964551562603,-0.828964551562603,0,0,0
"DB","Justin Hardee",2559181,"SCREEN",1,0.136863583954408,0.136863583954408,1,0,0
"DE","Justin Houston",2495493,"CROSS",1,-0.0784625652772215,-0.0784625652772215,0,0,0
"DE","Justin Houston",2495493,"HITCH",1,-0.192435488282837,-0.192435488282837,0,0,1
"DE","Justin Houston",2495493,"SCREEN",1,1.28379037062761,1.28379037062761,1,0,0.5
"SS","Justin Reid",2560851,"CORNER",1,-0.148639917255456,-0.148639917255456,0,0,1
"SS","Justin Reid",2560851,"CROSS",1,0.0639883220725492,0.0639883220725492,1,0,1
"SS","Justin Reid",2560851,"HITCH",2,-0.535595829499707,-0.267797914749853,0.5,0,2
"SS","Justin Reid",2560851,"IN",1,-0.0704306335511968,-0.0704306335511968,0,0,0.5
"SS","Justin Reid",2560851,"OUT",1,-0.414550909145751,-0.414550909145751,0,0,1
"SS","Justin Reid",2560851,"POST",5,-1.82879979219402,-0.365759958438804,0.6,0,4
"SS","Justin Simmons",2555550,"CROSS",2,0.117348730089989,0.0586743650449944,1,0,2
"SS","Justin Simmons",2555550,"FLAT",4,-0.510437677140734,-0.127609419285183,0.25,0,3
"SS","Justin Simmons",2555550,"HITCH",1,0.0628310974783077,0.0628310974783077,1,0,1
"SS","Justin Simmons",2555550,"IN",2,-0.491968112111599,-0.245984056055799,0,0,1
"SS","Justin Simmons",2555550,"OUT",1,-0.252964242051203,-0.252964242051203,0,0,1
"SS","Justin Simmons",2555550,"POST",1,-0.0263222298390915,-0.0263222298390915,0,0,1
"SS","Justin Simmons",2555550,"SLANT",2,0.453325060791816,0.226662530395908,1,0,2
"OLB","K.J. Wright",2495252,"FLAT",2,0.412625302509575,0.206312651254788,0.5,0,1
"OLB","K.J. Wright",2495252,"HITCH",3,0.106812922453709,0.0356043074845698,0.666666666666667,0,1.5
"OLB","K.J. Wright",2495252,"IN",1,0.0630759006559058,0.0630759006559058,1,0,0
"CB","K'Waun Williams",2550654,"ANGLE",1,0.519011867321814,0.519011867321814,1,0,1
"CB","K'Waun Williams",2550654,"CROSS",1,0.0858315146246345,0.0858315146246345,1,0,1
"CB","K'Waun Williams",2550654,"FLAT",3,0.532432070487326,0.177477356829109,1,0,2.5
"CB","K'Waun Williams",2550654,"HITCH",3,0.868949203686563,0.289649734562188,0.666666666666667,0,3
"CB","K'Waun Williams",2550654,"OUT",3,0.106591288243641,0.0355304294145468,0.666666666666667,0,2
"CB","K'Waun Williams",2550654,"SCREEN",3,1.04927802987734,0.349759343292446,0.666666666666667,0,1
"ILB","Kamalei Correa",2555339,"CROSS",1,-2.32734272928498,-2.32734272928498,0,0,0
"ILB","Kamalei Correa",2555339,"HITCH",1,0.664046044697898,0.664046044697898,1,0,1
"ILB","Kamalei Correa",2555339,"IN",1,-0.0557174882881175,-0.0557174882881175,0,0,0
"ILB","Kamalei Correa",2555339,"SCREEN",1,-1.32517954840593,-1.32517954840593,0,0,0
"OLB","Kamu Grugier-Hill",2556363,"ANGLE",2,-0.451143646719708,-0.225571823359854,0,0,1
"OLB","Kamu Grugier-Hill",2556363,"CROSS",1,-0.559487861476512,-0.559487861476512,0,0,0
"OLB","Kamu Grugier-Hill",2556363,"FLAT",2,0.748806199464126,0.374403099732063,1,0,1
"OLB","Kamu Grugier-Hill",2556363,"HITCH",1,-0.206121098193046,-0.206121098193046,0,0,0
"OLB","Kamu Grugier-Hill",2556363,"OUT",3,0.195358650335875,0.0651195501119583,0.666666666666667,0,2.5
"CB","Kareem Jackson",496735,"CROSS",1,0.0671077938057525,0.0671077938057525,1,0,1
"CB","Kareem Jackson",496735,"FLAT",2,-0.481813848094456,-0.240906924047228,0.5,0,1
"CB","Kareem Jackson",496735,"GO",1,5.03038258417483,5.03038258417483,1,1,1
"CB","Kareem Jackson",496735,"HITCH",4,0.187424108759377,0.0468560271898442,0.5,0,4
"CB","Kareem Jackson",496735,"IN",1,0.0830706928741012,0.0830706928741012,1,0,1
"CB","Kareem Jackson",496735,"SCREEN",4,-1.60604668678911,-0.401511671697278,0.75,0,2
"CB","Kareem Jackson",496735,"WHEEL",1,-0.258222021184232,-0.258222021184232,0,0,0
"OLB","Kareem Martin",2543738,"CROSS",1,0.395627108478514,0.395627108478514,1,0,1
"SS","Karl Joseph",2555342,"CROSS",1,0.380216796329065,0.380216796329065,1,0,0
"SS","Karl Joseph",2555342,"HITCH",1,-0.14483837647785,-0.14483837647785,0,0,1
"SS","Kavon Frazier",2555536,"CROSS",1,-0.671271377987508,-0.671271377987508,0,0,0
"SS","Kavon Frazier",2555536,"FLAT",3,-2.7354793622736,-0.9118264540912,0.333333333333333,0,0
"SS","Kavon Frazier",2555536,"GO",1,-0.26112018329791,-0.26112018329791,0,0,1
"SS","Kavon Frazier",2555536,"OUT",1,0.137758142300192,0.137758142300192,1,0,1
"CB","KeiVarae Russell",2555547,"HITCH",2,-0.15270812920067,-0.0763540646003348,0,0,1
"CB","KeiVarae Russell",2555547,"IN",1,0.00504915225123248,0.00504915225123248,1,0,1
"CB","KeiVarae Russell",2555547,"SCREEN",1,-2.59643685814346,-2.59643685814346,0,0,0
"CB","Ken Crawley",2556735,"FLAT",2,0.144300385924183,0.0721501929620916,1,0,2
"CB","Ken Crawley",2556735,"HITCH",1,-0.0348062408935648,-0.0348062408935648,0,0,1
"CB","Ken Crawley",2556735,"OUT",4,-0.162246230359024,-0.0405615575897561,0.25,0,4
"CB","Ken Crawley",2556735,"SCREEN",2,0.448141826135631,0.224070913067815,1,0,1
"CB","Kendall Fuller",2555349,"CROSS",5,-0.57865214979759,-0.115730429959518,0.4,0,3
"CB","Kendall Fuller",2555349,"FLAT",7,-0.711384040941726,-0.101626291563104,0.714285714285714,0,3
"CB","Kendall Fuller",2555349,"GO",1,0.0149605878994792,0.0149605878994792,1,0,1
"CB","Kendall Fuller",2555349,"HITCH",1,0.341549334048279,0.341549334048279,1,0,0.5
"CB","Kendall Fuller",2555349,"OUT",1,-0.499733089288249,-0.499733089288249,0,0,1
"CB","Kendall Fuller",2555349,"SCREEN",4,0.226864016831153,0.0567160042077883,0.75,0,2
"CB","Kendall Fuller",2555349,"SLANT",2,-0.101678510929073,-0.0508392554645366,0.5,0,1
"FS","Kendrick Lewis",494277,"CORNER",1,-0.176500089515315,-0.176500089515315,0,0,0
"FS","Kendrick Lewis",494277,"GO",1,0.392973585669506,0.392973585669506,1,0,1
"FS","Kendrick Lewis",494277,"SCREEN",1,1.74192890074434,1.74192890074434,1,0,0
"CB","Kenneth Durden",2556798,"HITCH",1,-0.232103194681631,-0.232103194681631,0,0,0
"CB","Kenny Moore II",2558976,"ANGLE",1,-0.165101918227326,-0.165101918227326,0,0,0.5
"CB","Kenny Moore II",2558976,"FLAT",10,2.70120992896112,0.270120992896112,0.8,0,7
"CB","Kenny Moore II",2558976,"HITCH",6,-0.779434304964325,-0.129905717494054,0.333333333333333,0,5.5
"CB","Kenny Moore II",2558976,"IN",3,-0.0736155294878739,-0.0245385098292913,0.333333333333333,0,1.5
"CB","Kenny Moore II",2558976,"OUT",1,0.0973003589874069,0.0973003589874069,1,0,1
"CB","Kenny Moore II",2558976,"SCREEN",5,0.105890158698809,0.0211780317397617,0.6,0,1.5
"SS","Kenny Vaccaro",2539320,"CORNER",1,-0.0324773035331678,-0.0324773035331678,0,0,1
"SS","Kenny Vaccaro",2539320,"FLAT",3,0.516207160400768,0.172069053466923,1,0,2
"SS","Kenny Vaccaro",2539320,"HITCH",4,-0.0600894436250194,-0.0150223609062549,0.75,0,2
"SS","Kenny Vaccaro",2539320,"IN",1,0.0306371080476451,0.0306371080476451,1,0,0
"SS","Kenny Vaccaro",2539320,"OUT",1,0.00423435951634793,0.00423435951634793,1,0,1
"SS","Kenny Vaccaro",2539320,"SCREEN",1,0.254994414925143,0.254994414925143,1,0,1
"LB","Kenny Young",2560947,"CROSS",1,-0.101409110637641,-0.101409110637641,0,0,0
"LB","Kenny Young",2560947,"FLAT",1,-0.19345903894268,-0.19345903894268,0,0,0.5
"LB","Kenny Young",2560947,"POST",1,0.405713667628967,0.405713667628967,1,0,0
"LB","Kenny Young",2560947,"SCREEN",2,-1.13150745735466,-0.565753728677328,0.5,0,0.5
"SS","Kentrell Brice",2556480,"CORNER",1,0.154349907080261,0.154349907080261,1,0,1
"SS","Kentrell Brice",2556480,"FLAT",3,-0.370234024912806,-0.123411341637602,0.333333333333333,0,2
"SS","Kentrell Brice",2556480,"HITCH",2,0.0565475747695321,0.0282737873847661,0.5,0,1.5
"SS","Kentrell Brice",2556480,"POST",1,-1.8470215493829,-1.8470215493829,0,0,0
"SS","Kentrell Brice",2556480,"SLANT",1,-0.621667980670362,-0.621667980670362,0,0,0
"SS","Kentrell Brice",2556480,"WHEEL",2,-3.52657777695696,-1.76328888847848,0.5,0,1
"FS","Kevin Byard",2555158,"CORNER",1,-0.587264668960044,-0.587264668960044,0,0,0
"FS","Kevin Byard",2555158,"CROSS",2,-0.0460955243272565,-0.0230477621636282,0.5,0,2
"FS","Kevin Byard",2555158,"FLAT",1,-0.656747963404191,-0.656747963404191,0,0,0
"FS","Kevin Byard",2555158,"HITCH",2,-0.417484699277725,-0.208742349638863,0.5,0,2
"FS","Kevin Byard",2555158,"IN",1,0.00329922662450566,0.00329922662450566,1,0,1
"FS","Kevin Byard",2555158,"OUT",1,0.204937372771307,0.204937372771307,1,0,0
"FS","Kevin Byard",2555158,"POST",1,0.041644847271113,0.041644847271113,1,0,1
"CB","Kevin Johnson",2552261,"FLAT",1,-1.7075373357098,-1.7075373357098,0,0,0
"CB","Kevin Johnson",2552261,"SCREEN",1,0.0827397634104818,0.0827397634104818,1,0,0
"CB","Kevin King",2557996,"FLAT",3,0.651301404645867,0.217100468215289,1,0,2
"CB","Kevin King",2557996,"HITCH",1,0.113007637474632,0.113007637474632,1,0,1
"MLB","Kevin Minter",2540159,"ANGLE",1,0.177508401120518,0.177508401120518,1,0,1
"ILB","Kevin Pierre-Louis",2543563,"CROSS",1,0.051927206525531,0.051927206525531,1,0,1
"DB","Kevin Toliver",2560901,"HITCH",3,0.109291211718211,0.0364304039060704,1,0,0
"DB","Kevin Toliver",2560901,"IN",2,0.768278466875851,0.384139233437925,1,0,0
"DB","Kevin Toliver",2560901,"SLANT",1,0.476036212832192,0.476036212832192,1,0,0
"OLB","Kiko Alonso",2539935,"ANGLE",2,1.15106066804335,0.575530334021677,0.5,0,2
"OLB","Kiko Alonso",2539935,"CROSS",3,-0.444208637295636,-0.148069545765212,0.333333333333333,0,1.5
"OLB","Kiko Alonso",2539935,"FLAT",2,-0.840239468563084,-0.420119734281542,0.5,0,0.5
"OLB","Kiko Alonso",2539935,"HITCH",7,2.35578246850494,0.336540352643563,0.857142857142857,0,6
"OLB","Kiko Alonso",2539935,"IN",2,-0.572080895040218,-0.286040447520109,0,0,0
"OLB","Kiko Alonso",2539935,"OUT",2,0.363532401385801,0.181766200692901,0.5,0,1.5
"OLB","Kiko Alonso",2539935,"SCREEN",6,2.59636326367675,0.432727210612791,0.666666666666667,0,2
"OLB","Kiko Alonso",2539935,"SLANT",1,-0.289286345478172,-0.289286345478172,0,0,0
"SS","Kurt Coleman",494261,"ANGLE",1,-0.0178215396660655,-0.0178215396660655,0,0,0.5
"SS","Kurt Coleman",494261,"FLAT",3,-1.66607683181896,-0.555358943939654,0.666666666666667,0,2
"MLB","Kwon Alexander",2552592,"ANGLE",1,-0.825407345654597,-0.825407345654597,0,0,1
"MLB","Kwon Alexander",2552592,"CROSS",3,0.594992686710609,0.198330895570203,1,0,1
"MLB","Kwon Alexander",2552592,"FLAT",3,-0.153172274151837,-0.051057424717279,0.333333333333333,0,1
"MLB","Kwon Alexander",2552592,"HITCH",1,0.0817994484745765,0.0817994484745765,1,0,0.5
"MLB","Kwon Alexander",2552592,"OUT",1,-1.48595451243887,-1.48595451243887,0,0,0
"MLB","Kwon Alexander",2552592,"SCREEN",3,1.05516532727997,0.35172177575999,0.666666666666667,0,2
"OLB","Kyle Emanuel",2552296,"ANGLE",1,-0.0281138476686565,-0.0281138476686565,0,0,1
"OLB","Kyle Emanuel",2552296,"HITCH",1,0.0300056370155657,0.0300056370155657,1,0,0
"CB","Kyle Fuller",2543681,"CROSS",1,0.0791015743902608,0.0791015743902608,1,0,1
"CB","Kyle Fuller",2543681,"FLAT",3,0.0653965612416573,0.0217988537472191,0.666666666666667,0,2
"CB","Kyle Fuller",2543681,"HITCH",11,-0.176964150152939,-0.0160876500139036,0.545454545454545,0,8.5
"CB","Kyle Fuller",2543681,"IN",2,0.125159505533671,0.0625797527668353,1,0,2
"CB","Kyle Fuller",2543681,"POST",1,0.0180500356098778,0.0180500356098778,1,0,0
"CB","Kyle Fuller",2543681,"SLANT",1,0.278475072375459,0.278475072375459,1,0,1
"OLB","Kyle Van Noy",2543699,"ANGLE",2,0.0777834742934436,0.0388917371467218,0.5,0,2
"OLB","Kyle Van Noy",2543699,"CROSS",3,0.0369908051173238,0.0123302683724413,0.666666666666667,0,1.5
"OLB","Kyle Van Noy",2543699,"FLAT",4,-0.578033464187728,-0.144508366046932,0.25,0,2.5
"OLB","Kyle Van Noy",2543699,"HITCH",4,0.0392568737719152,0.00981421844297879,0.75,0,2.5
"OLB","Kyle Van Noy",2543699,"OUT",1,0.0647397607879766,0.0647397607879766,1,0,1
"OLB","Kyle Van Noy",2543699,"POST",1,-0.109187616365938,-0.109187616365938,0,0,0
"OLB","Kyle Wilber",2532974,"CROSS",1,0.159693869625835,0.159693869625835,1,0,0.5
"OLB","Kyler Fackrell",2555340,"IN",1,-0.286621758206228,-0.286621758206228,0,0,0
"OLB","Kyler Fackrell",2555340,"OUT",2,0.763548780595046,0.381774390297523,0.5,0,0
"LB","Kyzir White",2560928,"FLAT",1,-0.180331737993692,-0.180331737993692,0,0,0
"LB","Kyzir White",2560928,"IN",1,-0.35460003188193,-0.35460003188193,0,0,0
"ILB","L.J. Fort",2535613,"ANGLE",1,-0.0578287850847135,-0.0578287850847135,0,0,1
"ILB","L.J. Fort",2535613,"CROSS",1,0.00862532150794068,0.00862532150794068,1,0,1
"ILB","L.J. Fort",2535613,"FLAT",4,-0.473202508637466,-0.118300627159366,0.5,0,1.5
"ILB","L.J. Fort",2535613,"GO",1,0.112556814383269,0.112556814383269,1,0,1
"ILB","L.J. Fort",2535613,"HITCH",5,-1.59606477091062,-0.319212954182124,0.2,0,2.5
"ILB","L.J. Fort",2535613,"OUT",2,1.30615700363978,0.653078501819888,1,0,1
"ILB","L.J. Fort",2535613,"SCREEN",1,1.69414801788286,1.69414801788286,1,0,0
"CB","Lafayette Pitts",2556652,"FLAT",1,-0.153942011515888,-0.153942011515888,0,0,0
"CB","Lafayette Pitts",2556652,"OUT",1,-0.647161125695048,-0.647161125695048,0,0,0
"FS","Lamarcus Joyner",2543492,"ANGLE",1,0.21555869817019,0.21555869817019,1,0,1
"FS","Lamarcus Joyner",2543492,"CORNER",2,-1.74969200570391,-0.874846002851955,0.5,0,1
"FS","Lamarcus Joyner",2543492,"CROSS",1,0.598107645705109,0.598107645705109,1,0,1
"FS","Lamarcus Joyner",2543492,"GO",1,-0.069057247501169,-0.069057247501169,0,0,1
"FS","Lamarcus Joyner",2543492,"HITCH",1,0.033071873640818,0.033071873640818,1,0,1
"FS","Lamarcus Joyner",2543492,"POST",1,-0.122368251952727,-0.122368251952727,0,0,1
"FS","Lamarcus Joyner",2543492,"SLANT",1,0.469432476765325,0.469432476765325,1,0,0
"SS","Landon Collins",2552454,"ANGLE",1,0.0714667536516587,0.0714667536516587,1,0,1
"SS","Landon Collins",2552454,"CROSS",3,0.0286444929139788,0.0095481643046596,0.666666666666667,0,3
"SS","Landon Collins",2552454,"FLAT",3,0.38800537992829,0.129335126642763,0.666666666666667,0,3
"SS","Landon Collins",2552454,"HITCH",1,-0.0617657487670621,-0.0617657487670621,0,0,0.5
"SS","Landon Collins",2552454,"IN",2,-0.0306079587426925,-0.0153039793713462,0.5,0,1
"SS","Landon Collins",2552454,"OUT",1,0.17165406751834,0.17165406751834,1,0,0
"SS","Landon Collins",2552454,"POST",2,-0.0507679172417277,-0.0253839586208639,0,0,1.5
"SS","Landon Collins",2552454,"SCREEN",2,-0.734964589458962,-0.367482294729481,0,0,0
"SS","Landon Collins",2552454,"SLANT",2,0.642021502603136,0.321010751301568,1,0,2
"SS","Lano Hill",2558077,"FLAT",2,0.527862345284413,0.263931172642207,1,0,0
"SS","Lano Hill",2558077,"SLANT",2,0.0512870097049221,0.025643504852461,1,0,0
"OLB","Lavonte David",2532828,"ANGLE",5,1.23671400369808,0.247342800739617,0.8,0,4
"OLB","Lavonte David",2532828,"CORNER",1,0.764670636186419,0.764670636186419,1,0,0
"OLB","Lavonte David",2532828,"CROSS",2,1.13266772940357,0.566333864701783,1,0,1
"OLB","Lavonte David",2532828,"FLAT",6,-0.568457393842131,-0.0947428989736885,0.5,0,4
"OLB","Lavonte David",2532828,"GO",1,0.0169347627709213,0.0169347627709213,1,0,1
"OLB","Lavonte David",2532828,"HITCH",6,0.204922409681328,0.034153734946888,0.5,0,4.5
"OLB","Lavonte David",2532828,"IN",1,0.272836870982872,0.272836870982872,1,0,0.5
"OLB","Lavonte David",2532828,"OUT",5,0.771035121688695,0.154207024337739,0.8,0,3.5
"OLB","Lavonte David",2532828,"SCREEN",9,-0.984256955557216,-0.109361883950802,0.555555555555556,0,3
"OLB","Lavonte David",2532828,"WHEEL",1,0.0684870684781409,0.0684870684781409,1,0,1
"LB","Leighton Vander Esch",2560908,"ANGLE",4,-0.784763349160592,-0.196190837290148,0.75,0,2.5
"LB","Leighton Vander Esch",2560908,"CROSS",4,-1.05235276799953,-0.263088191999882,0.5,0,2.5
"LB","Leighton Vander Esch",2560908,"FLAT",9,1.46073767857761,0.162304186508624,0.777777777777778,0,5
"LB","Leighton Vander Esch",2560908,"HITCH",6,0.202962669767644,0.0338271116279406,0.5,0,4.5
"LB","Leighton Vander Esch",2560908,"IN",2,0.48001147373716,0.24000573686858,1,0,1
"LB","Leighton Vander Esch",2560908,"OUT",3,-0.14981568141511,-0.0499385604717032,0.333333333333333,0,3
"LB","Leighton Vander Esch",2560908,"SCREEN",4,1.63752051964878,0.409380129912195,0.75,0,1
"LB","Leighton Vander Esch",2560908,"SLANT",1,0.174937663524334,0.174937663524334,1,0,0
"LB","Leighton Vander Esch",2560908,"WHEEL",1,-0.123892681662126,-0.123892681662126,0,0,0
"CB","Lenzy Pipkins",2558988,"FLAT",1,-0.0429899097445599,-0.0429899097445599,0,0,1
"CB","Leon Hall",2495617,"FLAT",2,-0.713452923750311,-0.356726461875156,0,0,1.5
"CB","Leon Hall",2495617,"HITCH",1,0.287270843849954,0.287270843849954,1,0,0
"OLB","Leonard Floyd",2555285,"ANGLE",1,0.207881813332892,0.207881813332892,1,0,1
"OLB","Leonard Floyd",2555285,"FLAT",3,-1.82077992484603,-0.606926641615343,0.666666666666667,0,1
"OLB","Leonard Floyd",2555285,"IN",1,0.0507260972480825,0.0507260972480825,1,0,1
"OLB","Leonard Floyd",2555285,"OUT",2,-1.01551789144316,-0.507758945721578,0.5,0,0
"CB","Leonard Johnson",2532878,"HITCH",1,0.0629899479866616,0.0629899479866616,1,0,1
"CB","Leonard Johnson",2532878,"SCREEN",1,-1.25223541909242,-1.25223541909242,0,0,1
"CB","Leonard Johnson",2532878,"SLANT",1,-0.0123096046036622,-0.0123096046036622,0,0,1
"CB","LeShaun Sims",2555551,"HITCH",1,0.157040404599166,0.157040404599166,1,0,1
"CB","LeShaun Sims",2555551,"OUT",2,0.12148027468035,0.0607401373401748,1,0,2
"CB","Levi Wallace",2560914,"CROSS",1,0.095033503765356,0.095033503765356,1,0,1
"CB","Levi Wallace",2560914,"HITCH",2,0.21663317732623,0.108316588663115,0.5,0,2
"CB","Logan Ryan",2540162,"CORNER",1,0.179142443315483,0.179142443315483,1,0,0
"CB","Logan Ryan",2540162,"CROSS",1,0.00824660279723721,0.00824660279723721,1,0,1
"CB","Logan Ryan",2540162,"FLAT",2,-0.010492295171164,-0.005246147585582,0.5,0,2
"CB","Logan Ryan",2540162,"HITCH",3,0.105013705161825,0.0350045683872749,0.666666666666667,0,3
"CB","Logan Ryan",2540162,"OUT",2,-0.176006948773823,-0.0880034743869115,0.5,0,1
"CB","Logan Ryan",2540162,"SCREEN",1,-0.0441947238568914,-0.0441947238568914,0,0,1
"OLB","Lorenzo Alexander",2506268,"ANGLE",1,-0.165882709972049,-0.165882709972049,0,0,0
"OLB","Lorenzo Alexander",2506268,"FLAT",2,0.184100606155705,0.0920503030778524,0.5,0,2
"OLB","Lorenzo Alexander",2506268,"HITCH",1,0.0686515502472926,0.0686515502472926,1,0,0
"OLB","Lorenzo Alexander",2506268,"OUT",1,-0.09642173137731,-0.09642173137731,0,0,1
"OLB","Lorenzo Alexander",2506268,"POST",1,0.0337324205706611,0.0337324205706611,1,0,0
"OLB","Lorenzo Alexander",2506268,"SCREEN",2,-0.109021444067685,-0.0545107220338425,0.5,0,1
"MLB","Luke Kuechly",2533056,"ANGLE",2,0.0457548008862713,0.0228774004431357,1,0,1
"MLB","Luke Kuechly",2533056,"CROSS",5,5.08435886087471,1.01687177217494,0.8,1,3
"MLB","Luke Kuechly",2533056,"FLAT",2,0.440217177942219,0.220108588971109,1,0,2
"MLB","Luke Kuechly",2533056,"HITCH",6,-1.7403971717704,-0.290066195295066,0.166666666666667,0,5
"MLB","Luke Kuechly",2533056,"IN",1,-0.184606964014771,-0.184606964014771,0,0,1
"MLB","Luke Kuechly",2533056,"SCREEN",2,1.39029490209259,0.695147451046295,1,0,1
"CB","M.J. Stewart",2560884,"HITCH",3,0.421073569897279,0.140357856632426,1,0,2.5
"CB","M.J. Stewart",2560884,"IN",1,0.436055088121915,0.436055088121915,1,0,0
"CB","M.J. Stewart",2560884,"SCREEN",2,-0.16381485130375,-0.0819074256518748,0.5,0,2
"CB","M.J. Stewart",2560884,"SLANT",1,0.04210227458491,0.04210227458491,1,0,0
"CB","Mackensie Alexander",2555177,"CROSS",1,-0.0656252884802357,-0.0656252884802357,0,0,0.5
"CB","Mackensie Alexander",2555177,"FLAT",3,-0.572305369744405,-0.190768456581468,0.333333333333333,0,1
"CB","Mackensie Alexander",2555177,"HITCH",2,0.102054688162387,0.0510273440811936,1,0,2
"CB","Mackensie Alexander",2555177,"SCREEN",6,-2.25872067389459,-0.376453445649099,0.333333333333333,0,0
"CB","Malcolm Butler",2550613,"FLAT",3,0.228489110923934,0.0761630369746448,0.666666666666667,0,3
