"position","displayName","nflId_def","route","targets","completions","interceptions","eps_saved_ball_skills","eps_saved_ball_skills_per_target","PB"
"ILB","Josh Harvey-Clemons",2557880,"ANGLE",2,2,0,-1.07286646195211,-0.536433230976057,0
"ILB","Josh Harvey-Clemons",2557880,"FLAT",3,3,0,-0.17790420462846,-0.05930140154282,0
"ILB","Josh Harvey-Clemons",2557880,"HITCH",1,0,0,4.63844911460915,4.63844911460915,0
"ILB","Josh Harvey-Clemons",2557880,"OUT",1,1,0,-0.110869029592574,-0.110869029592574,0
"ILB","Josh Harvey-Clemons",2557880,"POST",1,1,0,-0.3012974973998,-0.3012974973998,0
"CB","Josh Jackson",2560755,"CROSS",1,1,0,-0.375940071734528,-0.375940071734528,0
"CB","Josh Jackson",2560755,"FLAT",1,1,0,-0.207068288359036,-0.207068288359036,0
"CB","Josh Jackson",2560755,"HITCH",5,4,0,0.0205759764504325,0.0041151952900865,1
"CB","Josh Jackson",2560755,"SCREEN",2,1,0,-0.16100270261962,-0.08050135130981,1
"CB","Josh Jackson",2560755,"undefined",1,1,0,0.799738017151289,0.799738017151289,0
"SS","Josh Jones",2558119,"ANGLE",1,1,0,-0.211005870754115,-0.211005870754115,0
"SS","Josh Jones",2558119,"CORNER",2,1,0,0.482991718112234,0.241495859056117,1
"SS","Josh Jones",2558119,"FLAT",3,2,0,0.931339697930108,0.310446565976703,1
"SS","Josh Jones",2558119,"GO",1,1,0,-1.38918105303808,-1.38918105303808,0
"SS","Josh Jones",2558119,"HITCH",2,2,0,-0.652894281581057,-0.326447140790528,0
"SS","Josh Jones",2558119,"OUT",2,2,0,0.0949196591211638,0.0474598295605819,0
"SS","Josh Jones",2558119,"POST",1,1,0,-1.23793024111685,-1.23793024111685,0
"OLB","Josh Keyes",2553719,"POST",1,1,0,-0.65760474797002,-0.65760474797002,0
"CB","Josh Norman",2532920,"FLAT",1,0,0,1.64241068989368,1.64241068989368,0
"CB","Josh Norman",2532920,"GO",1,1,0,-1.26523831618811,-1.26523831618811,0
"CB","Josh Norman",2532920,"HITCH",5,5,0,-1.24269085834478,-0.248538171668955,0
"CB","Josh Norman",2532920,"IN",1,1,0,-0.67481609144302,-0.67481609144302,0
"CB","Josh Norman",2532920,"OUT",6,5,0,-3.82952748618887,-0.638254581031478,1
"CB","Josh Norman",2532920,"SCREEN",2,2,0,0.379147800482202,0.189573900241101,0
"CB","Josh Norman",2532920,"SLANT",1,0,0,0.433928781226745,0.433928781226745,1
"CB","Josh Shaw",2552259,"HITCH",1,1,0,-0.459196108484054,-0.459196108484054,0
"CB","Josh Shaw",2552259,"IN",1,0,0,1.96182620743959,1.96182620743959,0
"CB","Josh Shaw",2552259,"SLANT",1,1,0,-0.935659239277911,-0.935659239277911,0
"CB","Jourdan Lewis",2557920,"ANGLE",1,1,0,0.266784215858484,0.266784215858484,0
"CB","Jourdan Lewis",2557920,"FLAT",3,3,0,-0.559474590105765,-0.186491530035255,0
"CB","Jourdan Lewis",2557920,"IN",1,1,0,-0.00909503478158399,-0.00909503478158399,0
"CB","Jourdan Lewis",2557920,"OUT",2,1,1,2.00530778006268,1.00265389003134,0
"CB","Jourdan Lewis",2557920,"WHEEL",1,0,0,-0.72609539439761,-0.72609539439761,0
"CB","Justin Coleman",2553637,"CROSS",1,0,0,0.503292714295817,0.503292714295817,1
"CB","Justin Coleman",2553637,"FLAT",7,7,0,0.342274516415283,0.0488963594878976,0
"CB","Justin Coleman",2553637,"HITCH",1,0,0,0.228632649924902,0.228632649924902,1
"CB","Justin Coleman",2553637,"IN",2,2,0,-0.203863202478596,-0.101931601239298,0
"CB","Justin Coleman",2553637,"OUT",1,0,0,0.418862179916092,0.418862179916092,0
"CB","Justin Coleman",2553637,"POST",1,0,0,1.45315673097135,1.45315673097135,1
"CB","Justin Coleman",2553637,"SCREEN",1,1,0,0.153735430227207,0.153735430227207,0
"SS","Justin Evans",2557945,"CROSS",1,1,0,-0.0776233357142491,-0.0776233357142491,0
"SS","Justin Evans",2557945,"GO",1,1,0,-0.391684661064268,-0.391684661064268,0
"SS","Justin Evans",2557945,"HITCH",1,0,1,6.10355469692581,6.10355469692581,0
"DB","Justin Hardee",2559181,"FLAT",1,1,0,0.509434232236194,0.509434232236194,0
"DB","Justin Hardee",2559181,"HITCH",1,1,0,0.431138037813984,0.431138037813984,0
"DB","Justin Hardee",2559181,"OUT",1,1,0,-0.547371320593562,-0.547371320593562,0
"DE","Justin Houston",2495493,"CROSS",1,1,0,-0.43870631210686,-0.43870631210686,0
"DE","Justin Houston",2495493,"IN",1,0,0,0.356654654922606,0.356654654922606,0
"SS","Justin Reid",2560851,"CORNER",3,1,0,3.10036391922537,1.03345463974179,2
"SS","Justin Reid",2560851,"CROSS",1,1,0,-0.127896576449517,-0.127896576449517,0
"SS","Justin Reid",2560851,"HITCH",3,2,0,0.145136238375857,0.0483787461252857,1
"SS","Justin Reid",2560851,"IN",2,1,0,0.827934742404463,0.413967371202232,1
"SS","Justin Reid",2560851,"OUT",1,1,0,0.093678618398821,0.093678618398821,0
"SS","Justin Reid",2560851,"POST",5,5,0,-6.22634066019108,-1.24526813203822,0
"SS","Justin Simmons",2555550,"CROSS",3,3,0,-0.398202559893857,-0.132734186631286,0
"SS","Justin Simmons",2555550,"FLAT",3,3,0,-0.663604985587902,-0.221201661862634,0
"SS","Justin Simmons",2555550,"HITCH",2,2,0,-1.09552430830829,-0.547762154154143,0
"SS","Justin Simmons",2555550,"IN",2,2,0,-1.78087006771989,-0.890435033859944,0
"SS","Justin Simmons",2555550,"OUT",1,1,0,-0.705469991920244,-0.705469991920244,0
"SS","Justin Simmons",2555550,"POST",1,1,0,-1.26620445376052,-1.26620445376052,0
"SS","Justin Simmons",2555550,"SLANT",2,2,0,-1.76836084331579,-0.884180421657895,0
"OLB","K.J. Wright",2495252,"ANGLE",1,0,0,0.158552396286345,0.158552396286345,1
"OLB","K.J. Wright",2495252,"CROSS",1,1,0,-0.159966337729886,-0.159966337729886,0
"OLB","K.J. Wright",2495252,"FLAT",1,1,0,0.446958835312085,0.446958835312085,0
"OLB","K.J. Wright",2495252,"HITCH",1,1,0,-0.036142373555619,-0.036142373555619,0
"OLB","K.J. Wright",2495252,"IN",1,1,0,0.103491881148803,0.103491881148803,0
"CB","K'Waun Williams",2550654,"ANGLE",1,1,0,-0.299597872784444,-0.299597872784444,0
"CB","K'Waun Williams",2550654,"FLAT",3,3,0,0.0684390434365723,0.0228130144788574,0
"CB","K'Waun Williams",2550654,"HITCH",2,2,0,-0.322577121052668,-0.161288560526334,0
"CB","K'Waun Williams",2550654,"IN",1,1,0,-0.639025999586362,-0.639025999586362,0
"CB","K'Waun Williams",2550654,"OUT",2,2,0,-0.745502304705379,-0.37275115235269,0
"ILB","Kamalei Correa",2555339,"CROSS",1,1,0,0.629966295829748,0.629966295829748,0
"ILB","Kamalei Correa",2555339,"HITCH",1,1,0,-0.442892554798487,-0.442892554798487,0
"ILB","Kamalei Correa",2555339,"IN",1,1,0,-0.59575506059467,-0.59575506059467,0
"ILB","Kamalei Correa",2555339,"SCREEN",1,1,0,-0.220068067565488,-0.220068067565488,0
"OLB","Kamu Grugier-Hill",2556363,"ANGLE",2,2,0,0.0749290765748188,0.0374645382874094,0
"OLB","Kamu Grugier-Hill",2556363,"CROSS",1,1,0,0.048070686571196,0.048070686571196,0
"OLB","Kamu Grugier-Hill",2556363,"HITCH",1,1,0,-0.224659531702327,-0.224659531702327,0
"OLB","Kamu Grugier-Hill",2556363,"OUT",2,2,0,-0.49233196583366,-0.24616598291683,0
"CB","Kareem Jackson",496735,"ANGLE",2,1,1,6.53421932779499,3.26710966389749,0
"CB","Kareem Jackson",496735,"CORNER",1,0,0,1.04014012363409,1.04014012363409,1
"CB","Kareem Jackson",496735,"CROSS",1,1,0,-0.175967320737262,-0.175967320737262,0
"CB","Kareem Jackson",496735,"FLAT",2,1,0,0.105290833102332,0.0526454165511659,1
"CB","Kareem Jackson",496735,"GO",1,1,0,-0.6919702280122,-0.6919702280122,0
"CB","Kareem Jackson",496735,"HITCH",4,3,0,-0.0196785364723551,-0.00491963411808877,1
"CB","Kareem Jackson",496735,"IN",1,1,0,-0.079586961619868,-0.079586961619868,0
"CB","Kareem Jackson",496735,"OUT",1,0,0,1.17159096777273,1.17159096777273,1
"CB","Kareem Jackson",496735,"POST",1,0,0,2.30639250168828,2.30639250168828,0
"CB","Kareem Jackson",496735,"SCREEN",4,4,0,0.548229975066053,0.137057493766513,0
"CB","Kareem Jackson",496735,"SLANT",1,1,0,0.020056271620452,0.020056271620452,0
"CB","Kareem Jackson",496735,"WHEEL",1,1,0,-1.49188355088079,-1.49188355088079,0
"SS","Karl Joseph",2555342,"ANGLE",1,0,0,0.898141887644035,0.898141887644035,0
"SS","Karl Joseph",2555342,"CROSS",1,1,0,-0.800465911259933,-0.800465911259933,0
"SS","Karl Joseph",2555342,"HITCH",1,1,0,0.062707655151222,0.062707655151222,0
"SS","Kavon Frazier",2555536,"CROSS",1,1,0,-0.721794535299631,-0.721794535299631,0
"SS","Kavon Frazier",2555536,"FLAT",3,3,0,-0.0828902645898353,-0.0276300881966118,0
"SS","Kavon Frazier",2555536,"GO",1,1,0,-0.71159092723921,-0.71159092723921,0
"SS","Kavon Frazier",2555536,"IN",1,0,0,0.484880923865876,0.484880923865876,0
"SS","Kavon Frazier",2555536,"OUT",1,0,0,0.341128556742732,0.341128556742732,1
"CB","KeiVarae Russell",2555547,"HITCH",2,2,0,0.145470674333669,0.0727353371668343,0
"CB","KeiVarae Russell",2555547,"IN",1,1,0,-1.17764207469761,-1.17764207469761,0
"CB","Ken Crawley",2556735,"FLAT",2,2,0,0.255756650789927,0.127878325394964,0
"CB","Ken Crawley",2556735,"GO",1,1,0,-6.2918237014051,-6.2918237014051,0
"CB","Ken Crawley",2556735,"HITCH",1,1,0,-0.771235847721321,-0.771235847721321,0
"CB","Ken Crawley",2556735,"OUT",3,3,0,-0.576492142308185,-0.192164047436062,0
"CB","Ken Crawley",2556735,"SCREEN",2,2,0,0.347811120491238,0.173905560245619,0
"CB","Ken Crawley",2556735,"SLANT",1,1,0,-0.40937627101648,-0.40937627101648,0
"CB","Kendall Fuller",2555349,"CORNER",1,1,0,-2.6665342175395,-2.6665342175395,0
"CB","Kendall Fuller",2555349,"CROSS",4,3,0,-2.12136299418274,-0.530340748545685,1
"CB","Kendall Fuller",2555349,"FLAT",5,5,0,-1.23405122900123,-0.246810245800246,0
"CB","Kendall Fuller",2555349,"GO",1,1,0,-0.59066198170575,-0.59066198170575,0
"CB","Kendall Fuller",2555349,"HITCH",2,1,0,0.482293490807571,0.241146745403786,0
"CB","Kendall Fuller",2555349,"IN",1,0,0,1.83107114813239,1.83107114813239,0
"CB","Kendall Fuller",2555349,"OUT",2,2,0,0.0231552148909085,0.0115776074454543,0
"CB","Kendall Fuller",2555349,"SCREEN",1,1,0,-0.37635133458606,-0.37635133458606,0
"CB","Kendall Fuller",2555349,"SLANT",2,1,0,-0.502970633510031,-0.251485316755016,1
"FS","Kendrick Lewis",494277,"CORNER",1,1,0,-2.55852423594247,-2.55852423594247,0
"FS","Kendrick Lewis",494277,"GO",1,1,0,-0.35764595610203,-0.35764595610203,0
"CB","Kenneth Durden",2556798,"HITCH",1,1,0,-0.028551289471748,-0.028551289471748,0
"CB","Kenny Moore II",2558976,"FLAT",9,8,1,7.2937228390865,0.810413648787389,0
"CB","Kenny Moore II",2558976,"HITCH",5,4,0,-0.467373125913809,-0.0934746251827618,1
"CB","Kenny Moore II",2558976,"IN",4,3,0,0.122035763195,0.0305089407987501,1
"CB","Kenny Moore II",2558976,"OUT",1,1,0,0.056861530129877,0.056861530129877,0
"CB","Kenny Moore II",2558976,"SCREEN",4,4,0,1.08749389508688,0.27187347377172,0
"SS","Kenny Vaccaro",2539320,"CORNER",1,1,0,-0.38114823178406,-0.38114823178406,0
"SS","Kenny Vaccaro",2539320,"FLAT",3,3,0,-0.759526033698373,-0.253175344566124,0
"SS","Kenny Vaccaro",2539320,"HITCH",4,4,0,-3.05023880756589,-0.762559701891472,0
"SS","Kenny Vaccaro",2539320,"IN",1,1,0,-0.546709554066363,-0.546709554066363,0
"SS","Kenny Vaccaro",2539320,"OUT",1,1,0,0.104788934408941,0.104788934408941,0
"SS","Kenny Vaccaro",2539320,"POST",1,1,0,-1.69038332849134,-1.69038332849134,0
"SS","Kenny Vaccaro",2539320,"SCREEN",1,1,0,0.298781797315777,0.298781797315777,0
"SS","Kenny Vaccaro",2539320,"SLANT",1,0,0,0.62409898648635,0.62409898648635,1
"LB","Kenny Young",2560947,"CROSS",2,2,0,-0.682470016382964,-0.341235008191482,0
"LB","Kenny Young",2560947,"FLAT",1,1,0,0.504870418963114,0.504870418963114,0
"LB","Kenny Young",2560947,"OUT",1,0,0,0.262354629378857,0.262354629378857,0
"LB","Kenny Young",2560947,"SCREEN",1,1,0,0.449460384792632,0.449460384792632,0
"SS","Kentrell Brice",2556480,"CORNER",1,1,0,-1.47611357995236,-1.47611357995236,0
"SS","Kentrell Brice",2556480,"FLAT",2,1,0,0.449662879941176,0.224831439970588,1
"SS","Kentrell Brice",2556480,"HITCH",2,1,0,0.820463533811991,0.410231766905995,0
"SS","Kentrell Brice",2556480,"POST",1,1,0,-1.99490323997237,-1.99490323997237,0
"SS","Kentrell Brice",2556480,"SLANT",1,1,0,0.21107754341822,0.21107754341822,0
"SS","Kentrell Brice",2556480,"WHEEL",2,2,0,-0.0746046211275126,-0.0373023105637563,0
"MLB","Kentrell Brothers",2555168,"IN",1,0,0,0.162916540779834,0.162916540779834,0
"FS","Kevin Byard",2555158,"CORNER",1,1,0,-0.0264213927024499,-0.0264213927024499,0
"FS","Kevin Byard",2555158,"CROSS",2,2,0,-0.904239280374185,-0.452119640187092,0
"FS","Kevin Byard",2555158,"HITCH",2,2,0,0.02687923944113,0.013439619720565,0
"FS","Kevin Byard",2555158,"OUT",1,1,0,-0.207471798386707,-0.207471798386707,0
"FS","Kevin Byard",2555158,"POST",1,0,0,2.05024640674045,2.05024640674045,0
"FS","Kevin Byard",2555158,"SLANT",1,0,0,2.13417778573852,2.13417778573852,1
"CB","Kevin Johnson",2552261,"FLAT",1,1,0,-0.351847500770243,-0.351847500770243,0
"CB","Kevin Johnson",2552261,"OUT",1,1,0,-0.58277479283495,-0.58277479283495,0
"CB","Kevin Johnson",2552261,"SCREEN",1,1,0,-0.144315429072673,-0.144315429072673,0
"CB","Kevin King",2557996,"FLAT",1,1,0,0.081404920617026,0.081404920617026,0
"CB","Kevin King",2557996,"HITCH",1,1,0,-0.2552110991432,-0.2552110991432,0
"CB","Kevin King",2557996,"IN",1,0,0,0.213270200024031,0.213270200024031,0
"CB","Kevin King",2557996,"POST",1,1,0,-0.98571856086144,-0.98571856086144,0
"ILB","Kevin Pierre-Louis",2543563,"CROSS",1,1,0,-0.43037062684966,-0.43037062684966,0
"DB","Kevin Toliver",2560901,"HITCH",3,3,0,-0.067934424502066,-0.0226448081673553,0
"DB","Kevin Toliver",2560901,"IN",2,2,0,-0.118237775225147,-0.0591188876125734,0
"DB","Kevin Toliver",2560901,"OUT",1,0,0,1.06787503387306,1.06787503387306,1
"DB","Kevin Toliver",2560901,"SLANT",1,1,0,0.115454407169895,0.115454407169895,0
"OLB","Kiko Alonso",2539935,"ANGLE",2,1,0,-0.0324204535502081,-0.016210226775104,0
"OLB","Kiko Alonso",2539935,"CROSS",3,3,0,-2.97514667150044,-0.991715557166814,0
"OLB","Kiko Alonso",2539935,"FLAT",3,2,0,0.697694540770783,0.232564846923594,0
"OLB","Kiko Alonso",2539935,"HITCH",4,4,0,-2.45881104640406,-0.614702761601016,0
"OLB","Kiko Alonso",2539935,"IN",1,1,0,-0.319918417044057,-0.319918417044057,0
"OLB","Kiko Alonso",2539935,"OUT",2,2,0,-0.454526991204847,-0.227263495602423,0
"OLB","Kiko Alonso",2539935,"SCREEN",6,5,1,2.65193032170721,0.441988386951201,0
"OLB","Kiko Alonso",2539935,"WHEEL",1,1,0,-0.95702900644208,-0.95702900644208,0
"SS","Kurt Coleman",494261,"ANGLE",1,1,0,0.0991254906981418,0.0991254906981418,0
"SS","Kurt Coleman",494261,"CORNER",1,1,0,-2.22340696778904,-2.22340696778904,0
"SS","Kurt Coleman",494261,"FLAT",3,3,0,-1.00135911496932,-0.33378637165644,0
"MLB","Kwon Alexander",2552592,"ANGLE",3,2,0,0.00571666353937302,0.00190555451312434,1
"MLB","Kwon Alexander",2552592,"CROSS",4,4,0,0.731235660516667,0.182808915129167,0
"MLB","Kwon Alexander",2552592,"FLAT",1,1,0,-0.79304415551027,-0.79304415551027,0
"MLB","Kwon Alexander",2552592,"HITCH",2,2,0,-0.172310929699769,-0.0861554648498846,0
"MLB","Kwon Alexander",2552592,"OUT",1,1,0,0.35836878920553,0.35836878920553,0
"MLB","Kwon Alexander",2552592,"SCREEN",3,2,0,-0.436029226751244,-0.145343075583748,1
"OLB","Kyle Emanuel",2552296,"ANGLE",1,1,0,0.209431745138565,0.209431745138565,0
"OLB","Kyle Emanuel",2552296,"HITCH",1,1,0,-0.0166358957305428,-0.0166358957305428,0
"OLB","Kyle Emanuel",2552296,"POST",1,0,0,2.27124293862196,2.27124293862196,0
"CB","Kyle Fuller",2543681,"CROSS",1,1,0,-0.226592418321059,-0.226592418321059,0
"CB","Kyle Fuller",2543681,"FLAT",3,3,0,-0.531697170766854,-0.177232390255618,0
"CB","Kyle Fuller",2543681,"HITCH",13,11,0,-1.29583738074668,-0.0996797985189754,2
"CB","Kyle Fuller",2543681,"IN",4,2,1,1.99661346679441,0.499153366698603,0
"CB","Kyle Fuller",2543681,"OUT",1,0,0,0.507010307309428,0.507010307309428,0
"CB","Kyle Fuller",2543681,"POST",1,1,0,-0.43716598348592,-0.43716598348592,0
"CB","Kyle Fuller",2543681,"SLANT",3,2,0,-0.384193284497848,-0.128064428165949,1
"OLB","Kyle Van Noy",2543699,"ANGLE",2,2,0,-0.033364798770882,-0.016682399385441,0
"OLB","Kyle Van Noy",2543699,"CROSS",2,2,0,0.202877498956888,0.101438749478444,0
"OLB","Kyle Van Noy",2543699,"FLAT",5,5,0,0.234795357598519,0.0469590715197038,0
"OLB","Kyle Van Noy",2543699,"HITCH",4,4,0,-0.191706730259626,-0.0479266825649066,0
"OLB","Kyle Van Noy",2543699,"POST",1,1,0,-0.0776034059038261,-0.0776034059038261,0
"OLB","Kyle Wilber",2532974,"HITCH",1,0,0,0.370817583934217,0.370817583934217,0
"OLB","Kyler Fackrell",2555340,"OUT",2,2,0,1.40249834775405,0.701249173877024,0
"LB","Kyzir White",2560928,"ANGLE",1,0,0,0.135170021044968,0.135170021044968,0
"LB","Kyzir White",2560928,"CROSS",2,1,1,0.485067214116117,0.242533607058059,0
"LB","Kyzir White",2560928,"IN",1,1,0,-0.87601088779108,-0.87601088779108,0
"LB","Kyzir White",2560928,"SCREEN",1,1,0,-0.19510219103477,-0.19510219103477,0
"ILB","L.J. Fort",2535613,"CROSS",2,2,0,-0.80977495302792,-0.40488747651396,0
"ILB","L.J. Fort",2535613,"FLAT",1,1,0,0.159764620719168,0.159764620719168,0
"ILB","L.J. Fort",2535613,"GO",1,1,0,-2.41581394890425,-2.41581394890425,0
"ILB","L.J. Fort",2535613,"HITCH",8,6,0,2.85048969629566,0.356311212036957,0
"ILB","L.J. Fort",2535613,"OUT",1,1,0,-0.0555500952220029,-0.0555500952220029,0
"ILB","L.J. Fort",2535613,"SCREEN",1,1,0,-0.813695573520871,-0.813695573520871,0
"CB","Lafayette Pitts",2556652,"OUT",1,1,0,0.0870044349733986,0.0870044349733986,0
"FS","Lamarcus Joyner",2543492,"ANGLE",1,1,0,-0.063625597660026,-0.063625597660026,0
"FS","Lamarcus Joyner",2543492,"CORNER",2,2,0,-3.50256634718234,-1.75128317359117,0
"FS","Lamarcus Joyner",2543492,"CROSS",2,2,0,-0.610386033274488,-0.305193016637244,0
"FS","Lamarcus Joyner",2543492,"GO",3,1,0,3.10355530476046,1.03451843492015,1
"FS","Lamarcus Joyner",2543492,"HITCH",1,1,0,0.139759179252618,0.139759179252618,0
"FS","Lamarcus Joyner",2543492,"SLANT",1,1,0,-0.491753574560805,-0.491753574560805,0
"SS","Landon Collins",2552454,"ANGLE",2,1,0,0.899537183262869,0.449768591631435,1
"SS","Landon Collins",2552454,"CORNER",1,1,0,-2.66242815369384,-2.66242815369384,0
"SS","Landon Collins",2552454,"CROSS",2,2,0,0.368702397970593,0.184351198985296,0
"SS","Landon Collins",2552454,"HITCH",1,1,0,-0.106198052877126,-0.106198052877126,0
"SS","Landon Collins",2552454,"IN",1,1,0,-0.172392082596525,-0.172392082596525,0
"SS","Landon Collins",2552454,"POST",2,2,0,-0.721873321695385,-0.360936660847692,0
"SS","Landon Collins",2552454,"SCREEN",1,1,0,-0.399234855572973,-0.399234855572973,0
"SS","Landon Collins",2552454,"SLANT",1,1,0,-0.402086749538955,-0.402086749538955,0
"SS","Lano Hill",2558077,"FLAT",1,1,0,0.333530067204718,0.333530067204718,0
"SS","Lano Hill",2558077,"GO",1,1,0,-1.78611763836546,-1.78611763836546,0
"SS","Lano Hill",2558077,"SLANT",2,2,0,-2.61743711317139,-1.3087185565857,0
"OLB","Lavonte David",2532828,"ANGLE",3,3,0,-1.03630801749574,-0.345436005831912,0
"OLB","Lavonte David",2532828,"CORNER",1,1,0,-1.37632194952378,-1.37632194952378,0
"OLB","Lavonte David",2532828,"CROSS",3,2,0,1.09474089318688,0.364913631062293,0
"OLB","Lavonte David",2532828,"FLAT",4,4,0,0.473408416683381,0.118352104170845,0
"OLB","Lavonte David",2532828,"GO",1,1,0,-0.34233929412922,-0.34233929412922,0
"OLB","Lavonte David",2532828,"HITCH",5,5,0,-0.416002303105216,-0.0832004606210432,0
"OLB","Lavonte David",2532828,"IN",2,2,0,-1.05030925968372,-0.525154629841858,0
"OLB","Lavonte David",2532828,"OUT",6,6,0,-0.364809956363281,-0.0608016593938802,0
"OLB","Lavonte David",2532828,"SCREEN",6,6,0,-2.89968599133125,-0.483280998555209,0
"OLB","Lavonte David",2532828,"SLANT",1,1,0,-0.357223652324442,-0.357223652324442,0
"OLB","Lavonte David",2532828,"WHEEL",1,1,0,-0.210542289504413,-0.210542289504413,0
"LB","Leighton Vander Esch",2560908,"ANGLE",4,3,0,1.16788402555545,0.291971006388861,0
"LB","Leighton Vander Esch",2560908,"CROSS",4,4,0,0.714615874339198,0.1786539685848,0
"LB","Leighton Vander Esch",2560908,"FLAT",6,6,0,-0.0326721047147707,-0.00544535078579511,0
"LB","Leighton Vander Esch",2560908,"HITCH",6,4,0,1.76922094194877,0.294870156991462,1
"LB","Leighton Vander Esch",2560908,"IN",1,1,0,-0.881992098843729,-0.881992098843729,0
"LB","Leighton Vander Esch",2560908,"OUT",2,2,0,-0.372126556426923,-0.186063278213461,0
"LB","Leighton Vander Esch",2560908,"SCREEN",1,1,0,-0.303565189659181,-0.303565189659181,0
"LB","Leighton Vander Esch",2560908,"WHEEL",1,1,0,-1.06241470206136,-1.06241470206136,0
"CB","Lenzy Pipkins",2558988,"FLAT",1,1,0,-0.020931469546496,-0.020931469546496,0
"CB","Leon Hall",2495617,"HITCH",1,1,0,-0.321464424802053,-0.321464424802053,0
"CB","Leon Hall",2495617,"POST",1,1,0,-0.32810994953267,-0.32810994953267,0
"LB","Leon Jacobs",2560758,"GO",1,1,0,-1.49933500746485,-1.49933500746485,0
"OLB","Leonard Floyd",2555285,"ANGLE",1,1,0,-0.32343424386145,-0.32343424386145,0
"OLB","Leonard Floyd",2555285,"FLAT",2,2,0,0.0241793918603117,0.0120896959301559,0
"OLB","Leonard Floyd",2555285,"HITCH",1,0,0,0.775400762990734,0.775400762990734,1
"OLB","Leonard Floyd",2555285,"IN",1,1,0,-0.28210474383974,-0.28210474383974,0
"OLB","Leonard Floyd",2555285,"OUT",2,2,0,-0.179364770306207,-0.0896823851531034,0
"CB","Leonard Johnson",2532878,"HITCH",1,1,0,-0.138050107987809,-0.138050107987809,0
"CB","Leonard Johnson",2532878,"SCREEN",1,1,0,0.262328696280341,0.262328696280341,0
"CB","LeShaun Sims",2555551,"OUT",2,2,0,-0.44538976779849,-0.222694883899245,0
"CB","Levi Wallace",2560914,"CROSS",1,1,0,-2.05629735486961,-2.05629735486961,0
"CB","Levi Wallace",2560914,"HITCH",2,2,0,-0.471200284191858,-0.235600142095929,0
"CB","Logan Ryan",2540162,"CORNER",3,2,0,-2.06246130525624,-0.687487101752081,1
"CB","Logan Ryan",2540162,"CROSS",3,2,0,1.74156636851417,0.580522122838058,1
"CB","Logan Ryan",2540162,"FLAT",1,1,0,-0.106858952657114,-0.106858952657114,0
"CB","Logan Ryan",2540162,"HITCH",3,3,0,0.159987006386741,0.0533290021289136,0
"CB","Logan Ryan",2540162,"IN",1,1,0,-0.154070329321542,-0.154070329321542,0
"CB","Logan Ryan",2540162,"OUT",2,2,0,-0.329254319995235,-0.164627159997618,0
"CB","Logan Ryan",2540162,"SCREEN",1,1,0,0.87997963590155,0.87997963590155,0
"OLB","Lorenzo Alexander",2506268,"FLAT",2,2,0,-0.0289362791021525,-0.0144681395510762,0
"OLB","Lorenzo Alexander",2506268,"POST",1,1,0,-0.27226715545617,-0.27226715545617,0
"OLB","Lorenzo Alexander",2506268,"SCREEN",2,2,0,1.16559304763898,0.582796523819488,0
"MLB","Luke Kuechly",2533056,"ANGLE",4,1,0,0.670726740442309,0.167681685110577,2
"MLB","Luke Kuechly",2533056,"CROSS",4,4,0,-0.42592875046809,-0.106482187617023,0
"MLB","Luke Kuechly",2533056,"FLAT",2,2,0,-0.332528606197933,-0.166264303098967,0
"MLB","Luke Kuechly",2533056,"HITCH",9,7,0,2.20232733775257,0.244703037528064,1
"MLB","Luke Kuechly",2533056,"IN",1,1,0,-0.074952023595463,-0.074952023595463,0
"MLB","Luke Kuechly",2533056,"POST",1,1,0,-1.13177831938505,-1.13177831938505,0
"MLB","Luke Kuechly",2533056,"SCREEN",2,2,0,-1.02918627097581,-0.514593135487903,0
"CB","M.J. Stewart",2560884,"HITCH",3,3,0,-0.0171397893477835,-0.00571326311592783,0
"CB","M.J. Stewart",2560884,"IN",1,1,0,0.192723166630711,0.192723166630711,0
"CB","M.J. Stewart",2560884,"SCREEN",2,2,0,0.696101843623313,0.348050921811656,0
"CB","M.J. Stewart",2560884,"SLANT",1,1,0,0.928842562115618,0.928842562115618,0
"CB","Mackensie Alexander",2555177,"CROSS",1,1,0,0.307560258672257,0.307560258672257,0
"CB","Mackensie Alexander",2555177,"FLAT",1,1,0,-0.006205186083273,-0.006205186083273,0
"CB","Mackensie Alexander",2555177,"HITCH",2,2,0,-0.370774121759906,-0.185387060879953,0
"CB","Mackensie Alexander",2555177,"IN",1,0,0,0.839406517896023,0.839406517896023,0
"CB","Mackensie Alexander",2555177,"OUT",1,0,0,-0.0714490520087101,-0.0714490520087101,0
"CB","Mackensie Alexander",2555177,"SCREEN",4,3,0,1.18163602252599,0.295409005631499,1
"CB","Malcolm Butler",2550613,"FLAT",1,1,0,0.00188826891803995,0.00188826891803995,0
"CB","Malcolm Butler",2550613,"GO",1,0,0,3.70241420205202,3.70241420205202,0
"CB","Malcolm Butler",2550613,"HITCH",6,6,0,-0.541193869871019,-0.0901989783118364,0
"CB","Malcolm Butler",2550613,"OUT",3,2,0,-1.90216615017953,-0.634055383393176,1
"SS","Malcolm Jenkins",79848,"ANGLE",4,3,0,0.748440623311964,0.187110155827991,0
"SS","Malcolm Jenkins",79848,"CROSS",1,1,0,0.071243139143178,0.071243139143178,0
"SS","Malcolm Jenkins",79848,"FLAT",3,3,0,0.121894617429009,0.0406315391430031,0
