"position","displayName","route","nflId_def","eps_man_coverage","routes","accurate_targets","completions_allowed","PB","INT","T","FF","eps_tracking","eps_closing","eps_ball_skills","eps_tackling","eps_man_coverage_no_tackling"
"LB","Cassanova McKinzy","HITCH",2556614,-0.112929126967613,1,0,0,0,0,0,0,-0.112929126967613,0,0,0,-0.112929126967613
"SS","Jordan Richards","HITCH",2552392,-0.113676930438156,6,0,0,0,0,0,0,-0.113676930438156,0,0,0,-0.113676930438156
"CB","LeShaun Sims","HITCH",2555551,-0.116719251693905,3,0,0,0,0,0,0,-0.116719251693905,0,0,0,-0.116719251693905
"DE","Vic Beasley","HITCH",2552301,-0.118827642385055,1,0,0,0,0,0,0,-0.118827642385055,0,0,0,-0.118827642385055
"CB","Tony Lippett","HITCH",2552427,-0.120097240677602,4,0,0,0,0,0,0,0.137760255190237,-0.257857495867839,0,0,-0.120097240677602
"DB","Dymonte Thomas","HITCH",2559293,-0.120198504136124,1,0,0,0,0,0,0,-0.120198504136124,0,0,0,-0.120198504136124
"ILB","Daren Bates","HITCH",2541539,-0.121523509120116,1,0,0,0,0,0,0,-0.121523509120116,0,0,0,-0.121523509120116
"LB","Uchenna Nwosu","HITCH",2560826,-0.126362007556646,1,0,0,0,0,0,0,-0.126362007556646,0,0,0,-0.126362007556646
"CB","C.J. Goodwin","HITCH",2550767,-0.127182666361664,1,0,0,0,0,0,0,-0.127182666361664,0,0,0,-0.127182666361664
"LB","Frankie Luvu","HITCH",2561366,-0.132572910789494,2,0,0,0,0,0,0,-0.132572910789494,0,0,0,-0.132572910789494
"CB","Jamal Agnew","HITCH",2558821,-0.139423493308266,2,1,1,0,0,0,0,0.151389228938158,0,-0.21537997702352,-0.0754327452229038,-0.063990748085362
"WR","Tremon Smith","HITCH",2561103,-0.141465343820802,2,0,0,0,0,0,0,-0.141465343820802,0,0,0,-0.141465343820802
"ILB","Blake Martinez","HITCH",2555161,-0.143936645457773,7,3,3,0,0,1,0,-0.274606417581892,0.54678261625359,-0.356077460412209,-0.060035383717262,-0.083901261740511
"ILB","L.J. Fort","HITCH",2535613,-0.152787683659741,3,0,0,0,0,0,0,0.750997139348612,-0.903784823008353,0,0,-0.152787683659741
"SS","Josh Jones","HITCH",2558119,-0.15631569169306,3,0,0,0,0,0,0,0.500672426000225,-0.656988117693285,0,0,-0.15631569169306
"DB","Keion Crossen","HITCH",2561157,-0.157977383562563,2,1,1,0,0,1,0,0.000460932869218607,0,-0.182352428828301,0.0239141123965197,-0.181891495959082
"OLB","Kyle Emanuel","HITCH",2552296,-0.169645800116745,1,1,1,0,0,1,0,-0.254241547188176,0.158665524128644,-0.102067350413098,0.027997573355885,-0.19764337347263
"OLB","A.J. Klein","HITCH",2539982,-0.174042736912452,6,0,0,0,0,0,0,-0.144513127361603,-0.0295296095508493,0,0,-0.174042736912452
"DB","Tyvis Powell","HITCH",2556655,-0.17438926978342,1,0,0,0,0,0,0,-0.17438926978342,0,0,0,-0.17438926978342
"CB","Trae Waynes","HITCH",2552448,-0.179299094315087,24,2,2,0,0,1,0,1.41965354173918,-0.310456695226906,-0.804223548527475,-0.484272392299886,0.304973297984799
"S","Jessie Bates","HITCH",2560970,-0.18005722289406,2,1,1,0,0,1,0,-0.170820884404666,-0.171618521529589,0.934540661811644,-0.772158478771449,0.592101255877389
"LB","Elijah Lee","HITCH",2558121,-0.186071492574975,6,1,1,0,0,0,0,-0.391172178177853,0.246377638221241,-0.121127038864316,0.0798500862459531,-0.265921578820928
"DB","Denzel Rice","HITCH",2553736,-0.193516623987403,1,0,0,0,0,0,0,-0.193516623987403,0,0,0,-0.193516623987403
"CB","Greg Mabin","HITCH",2558971,-0.195194408596555,3,0,0,0,0,0,0,0.201808233755249,-0.397002642351804,0,0,-0.195194408596555
"CB","Deante Burton","HITCH",2559109,-0.195272781614209,5,1,1,0,0,1,0,0.0473417623010698,-0.0558737934105881,-0.194277720031515,0.00753696952682448,-0.202809751141033
"CB","Teez Tabor","HITCH",2557955,-0.20292964268196,5,1,1,0,0,1,0,0.890324125812531,0.203460951034527,-1.26885716366839,-0.0278575558606282,-0.175072086821332
"CB","Mike Hilton","HITCH",2556559,-0.209856885984375,11,1,1,0,0,1,0,0.00169952740407355,0.0634539448715969,-0.283742225784164,0.00873186752411881,-0.218588753508494
"CB","Bashaud Breeland","HITCH",2543571,-0.223229452154601,10,0,0,0,0,0,0,-0.181242722575589,-0.0419867295790122,0,0,-0.223229452154601
"CB","Jonathan Jones","HITCH",2556571,-0.231023352596715,12,3,3,0,0,1,0,0.32585961075274,0.463454016239166,-1.13293639259987,0.112599413011249,-0.343622765607964
"FS","Adrian Amos","HITCH",2552385,-0.231845140072407,2,0,0,0,0,0,0,-0.0752943931626564,-0.156550746909751,0,0,-0.231845140072407
"MLB","Mark Nzeocha","HITCH",2552684,-0.234202536528105,1,0,0,0,0,0.5,0,0.0709083435394041,0.0782888276552278,0,-0.383399707722737,0.149197171194632
"FS","Harrison Smith","HITCH",2532948,-0.238965393868481,1,0,0,0,0,0,0,0.00609833362272415,-0.245063727491205,0,0,-0.238965393868481
"CB","Leonard Johnson","HITCH",2532878,-0.242587306302835,2,0,0,0,0,0,0,-0.344987173760907,0.102399867458072,0,0,-0.242587306302835
"CB","Ahkello Witherspoon","HITCH",2558157,-0.245704624607096,30,2,2,0,0,1,0,1.4504026793188,-1.25055842581723,-0.496923586225597,0.051374708116931,-0.297079332724027
"OLB","Sharif Finch","HITCH",2561328,-0.246570509521293,1,1,1,0,0,1,0,-0.0358586593157968,-0.0177291618224868,-0.214258628903693,0.021275940520684,-0.267846450041977
"OLB","Tahir Whitehead","HITCH",2532986,-0.259178310859936,8,0,0,0,0,0,0,-0.144157326077318,-0.115020984782618,0,0,-0.259178310859936
"OLB","Christian Kirksey","HITCH",2543720,-0.26013068866251,2,1,1,0,0,0,0,-0.0353357346893289,0.214052367830899,-0.494793533372627,0.0559462115685471,-0.316076900231057
"OLB","Duke Riley","HITCH",2557967,-0.260600118378254,6,1,1,0,0,1,0,0.000696940431727223,0.744848243992941,0.098270397122978,-1.1044156999259,0.843815581547646
"FS","Jermaine Whitehead","HITCH",2552697,-0.264667450711479,4,2,2,0,0,2,0,0.186615927071694,-0.337441562092542,-0.372236057235073,0.258394241544442,-0.523061692255921
"SS","Rafael Bush","HITCH",2507817,-0.264877186251092,3,1,1,0,0,1,0,-0.0157360376755714,0.0374036605863617,-0.218216686031801,-0.0683281231300814,-0.196549063121011
"SS","T.J. McDonald","HITCH",2539309,-0.276769656706937,4,2,2,0,0,1.5,0,-0.252946534698544,-0.185062416876656,-0.0123053127198902,0.173544607588153,-0.45031426429509
"FS","Eddie Jackson","HITCH",2558176,-0.284950511276118,1,0,0,0,0,0,0,-0.236933227223522,-0.0480172840525963,0,0,-0.284950511276118
"MLB","David Mayo","HITCH",2553441,-0.285631300178369,4,0,0,0,0,0,0,-0.285631300178369,0,0,0,-0.285631300178369
"CB","Maurice Canady","HITCH",2555178,-0.286744502576088,1,1,1,0,0,1,0,-0.0167456281887874,0,-0.54190847246821,0.271909598080909,-0.558654100656997
"FS","Marcell Harris","HITCH",2561006,-0.288280312236068,2,0,0,0,0,0,0,-0.0667811795905442,-0.221499132645524,0,0,-0.288280312236068
"CB","Anthony Brown","HITCH",2555531,-0.297018834716088,18,3,3,0,0,3,0,1.16522088150774,0.018302886651244,-1.68167751422422,0.201134911349148,-0.498153746065236
"ILB","Josh Harvey-Clemons","HITCH",2557880,-0.306301842100779,3,0,0,0,0,0,0,0.235944999149366,-0.542246841250145,0,0,-0.306301842100779
"ILB","Denzel Perryman","HITCH",2552310,-0.312537442414837,6,1,1,0,0,1,0,0.093360327543088,-1.049012318001,-0.0233158495514134,0.666430397594488,-0.978967840009325
"MLB","Hayes Pullard","HITCH",2552313,-0.348886872366994,2,0,0,0,0,0,0,-0.428152903971112,0.0792660316041181,0,0,-0.348886872366994
"SS","Derrick Kindred","HITCH",2555540,-0.349150298736564,10,0,0,0,0,0,0,-0.353283331165573,0.00413303242900875,0,0,-0.349150298736564
"FS","Corey Graham","HITCH",2495613,-0.37916185974669,3,0,0,0,0,0,0,-0.37916185974669,0,0,0,-0.37916185974669
"LB","Shilique Calhoun","HITCH",2555294,-0.389548546608502,1,0,0,0,0,0,0,-0.389548546608502,0,0,0,-0.389548546608502
"CB","Gareon Conley","HITCH",2558062,-0.394041643980834,12,0,0,0,0,0,0,-0.72918703308618,0.335145389105346,0,0,-0.394041643980834
"DB","Justin Hardee","HITCH",2559181,-0.416523140694986,5,1,1,0,0,0,0,0.34221212666309,-0.355157698976594,-0.179191163560246,-0.224386404821236,-0.19213673587375
"OLB","Nigel Bradham","HITCH",2532800,-0.41880264066578,9,2,2,0,0,2,0,-0.706177899357852,0.357518041894187,-0.404296399864482,0.334153616662367,-0.752956257328147
"CB","Kevin King","HITCH",2557996,-0.419715210806719,1,1,1,0,0,0,0,0.0616322430238189,-0.40120137633779,-0.080146077492748,0,-0.419715210806719
"ILB","Tae Davis","HITCH",2561318,-0.423534500734269,4,3,3,0,0,1,0,0.694660181983439,0.174323081838857,-1.12635086101839,-0.166166903538175,-0.257367597196094
"DB","Kevin Toliver","HITCH",2560901,-0.431677463142143,6,1,1,0,0,0,0,0.147090043061819,-0.507383146891159,-0.113861751341061,0.0424773920282577,-0.474154855170401
"CB","Chris Harris","HITCH",2530510,-0.446786522955776,26,2,2,0,0,2,0,1.03411213316546,-0.646817381020468,-0.98830208581198,0.154220810711212,-0.601007333666988
"CB","Captain Munnerlyn","HITCH",80668,-0.464554995180242,20,5,4,1,0,4,0,0.0129964390640205,-0.480980838470775,0.579586223658043,-0.576156819431531,0.111601824251289
"FS","Chuck Clark","HITCH",2558248,-0.469505766678334,2,0,0,0,0,0,0,-0.469505766678334,0,0,0,-0.469505766678334
"OLB","Mychal Kendricks","HITCH",2532890,-0.475049452606377,6,1,1,0,0,0.5,0,-0.356212366417568,-0.0204205443978671,-0.00453335687513501,-0.0938831849158074,-0.38116626769057
"DE","Lerentee McCray","HITCH",2539662,-0.491268163859232,1,1,1,0,0,0,0,0.163297630446193,0,-0.654565794305425,0,-0.491268163859232
"FS","Kendrick Lewis","HITCH",494277,-0.506687103397109,2,2,2,0,0,1,0,0.0566031909352798,0,-1.1811791944576,0.617888900125211,-1.12457600352232
"OLB","Whitney Mercilus","HITCH",2533049,-0.528923242764494,6,1,1,0,0,0.5,0,-0.363476108481329,0.329993795343395,-0.1433918546092,-0.35204907501736,-0.176874167747134
"OLB","Bud Dupree","HITCH",2552289,-0.553226188895546,3,1,1,0,0,0.5,0,-0.342169126918352,0.0849996818475988,-0.243686259406646,-0.0523704844181473,-0.500855704477399
"SS","Landon Collins","HITCH",2552454,-0.56309585103774,7,1,1,0,0,1,0,-0.699221915157115,0.136304512661863,0.030814365956759,-0.0309928144992468,-0.532103036538493
"CB","Ken Crawley","HITCH",2556735,-0.586784746566258,15,3,2,1,0,2,0,0.186754533858741,-0.298862321724787,-0.474992091370453,0.000315132670240637,-0.587099879236499
"ILB","Gerald Hodges","HITCH",2539293,-0.615792673104599,7,3,3,0,0,3,0,-0.341689417996102,0.135489349023958,-0.270898287475985,-0.13869431665647,-0.477098356448129
"SS","John Johnson","HITCH",2558183,-0.622549073518014,10,2,1,2,0,1,0,0.137980236228866,-0.211456421567271,-0.29725849045991,-0.251814397719699,-0.370734675798315
"CB","Bene' Benwikere","HITCH",2543855,-0.651443144377292,15,3,3,0,0,1.5,0,0.335337488027165,-1.03499750525046,-0.103018724528063,0.151235597374066,-0.802678741751358
"CB","Troy Hill","HITCH",2553536,-0.667246692623061,8,0,0,0,0,0,0,-0.698644993570933,0.0313983009478719,0,0,-0.667246692623061
"DB","Su'a Cravens","HITCH",2555345,-0.68030538099373,6,3,3,0,0,1.5,0,0.172514364904494,-0.0219836658143385,-0.855225346428215,0.0243892663443295,-0.70469464733806
"CB","Leon Hall","HITCH",2495617,-0.680436675519326,14,1,1,0,0,1,0,-0.114239446129064,0.36048588871067,-0.927937537889759,0.0012544197888269,-0.681691095308153
"FS","Jimmie Ward","HITCH",2543741,-0.716205317865611,1,0,0,0,0,0,0,0.0971335170503424,-0.813338834915953,0,0,-0.716205317865611
"OLB","Thomas Davis","HITCH",2506352,-0.734217331764937,9,1,1,0,0,0,0,-0.23915146860823,0.130094501037881,-0.317034371440567,-0.308125992754021,-0.426091339010916
"OLB","Jordan Evans","HITCH",2558801,-0.752072065404905,4,0,0,0,0,0,0,-0.98628654978243,0.234214484377525,0,0,-0.752072065404905
"LB","Austin Calitro","HITCH",2558925,-0.766273871757617,6,2,2,0,0,2,0,-0.0332447025130624,0.0683134679336537,-0.623604721457729,-0.177737915720479,-0.588535956037138
"DB","Jordan Whitehead","HITCH",2560930,-0.777139259055151,2,0,0,0,0,0,0,0.104396608867584,-0.881535867922735,0,0,-0.777139259055151
"CB","Janoris Jenkins","HITCH",2532875,-0.811015989944823,28,0,0,0,0,0,0,0.105980388601957,-0.91699637854678,0,0,-0.811015989944823
"OLB","Nick Vigil","HITCH",2555528,-0.832070040241831,10,4,3,0,0,1,0,0.107923654077457,-0.789644826046629,0.0787212113320668,-0.229070079604726,-0.602999960637105
"SS","Jamal Adams","HITCH",2557979,-0.853262241921415,10,0,0,0,0,0,0,-0.792633918695056,-0.0606283232263594,0,0,-0.853262241921415
"CB","Rashard Robinson","HITCH",2555546,-0.914660745322481,1,1,1,0,0,1,0,0.075008729487867,-0.813166406542157,-0.468122840284126,0.291619772015935,-1.20628051733842
"OLB","Vontaze Burfict","HITCH",2533058,-0.921462193782201,3,0,0,0,0,0,0,-0.512710080098788,-0.408752113683413,0,0,-0.921462193782201
"CB","Taron Johnson","HITCH",2560766,-0.922566505557133,13,1,1,0,0,0,0,-0.542206491697745,0.122011542523292,-0.50237155638268,0,-0.922566505557133
"CB","Malcolm Butler","HITCH",2550613,-0.923854691732312,29,6,5,1,0,4,0,1.33931660723627,-1.68709050201361,-0.562132497540996,-0.0139482994139759,-0.909906392318336
"CB","A.J. Bouye","HITCH",2541162,-0.937299945244168,29,6,5,0,0,5,0,0.0827953631075293,-0.245988917693579,-1.05456310425292,0.280456713594802,-1.21775665883897
"OLB","Anthony Chickillo","HITCH",2552266,-0.956923363962826,1,1,1,0,0,0,0,0.0194439184009267,0,-0.474434562671198,-0.501932719692555,-0.454990644270271
"CB","Nick Nelson","HITCH",2560819,-0.962458633644916,8,2,1,0,0,1,0,0.580066482912887,-0.075365692101121,-1.56893713881201,0.101777714355328,-1.06423634800024
"FS","Marcus Gilchrist","HITCH",2495153,-0.973422722771538,2,1,1,0,0,1,0,-0.0482578339225256,0.055305440339579,-1.04658218568613,0.0661118564975385,-1.03953457926908
"CB","Josh Norman","HITCH",2532920,-1.00202902373844,40,7,5,1,0,3.5,0,0.708144112934406,-0.157828351567273,-1.82770051374949,0.275355728643915,-1.27738475238236
"CB","K'Waun Williams","HITCH",2550654,-1.01521715281882,16,1,1,0,0,1,0,0.0177441216206689,-0.568121083611888,-0.497079665293959,0.0322394744663614,-1.04745662728518
"CB","Jourdan Lewis","HITCH",2557920,-1.09180948839907,6,2,2,0,0,0,0,0.61865613081483,0,-1.7104656192139,0,-1.09180948839907
"SS","Micah Hyde","HITCH",2539240,-1.09687514602667,2,1,1,0,0,0,0,0.0985442657597244,0,-1.19541941178639,0,-1.09687514602667
"CB","Steven Nelson","HITCH",2552265,-1.14060393870807,39,6,4,0,0,3,0,-2.0335748548837,0.202394140006928,2.71631277157439,-2.02573599540569,0.885132056697618
"LB","Fred Warner","HITCH",2560917,-1.14635980546218,10,1,1,0,0,0,0,-1.24740989780753,0.0034268169127416,0.0604965745349722,0.0371267008976401,-1.18348650635982
"MLB","Kwon Alexander","HITCH",2552592,-1.20440406034384,9,3,3,0,0,1.5,0,-0.293809439069931,0.0994408980280006,-1.2186439420771,0.208608422775191,-1.41301248311903
"CB","Jalen Mills","HITCH",2555383,-1.20578064370796,22,5,4,2,0,1.5,0,-0.686148835080779,-0.264251854151528,-0.368622996601845,0.113243042126196,-1.31902368583415
"OLB","T.J. Watt","HITCH",2558064,-1.23389987014076,5,2,2,0,0,0,0,-0.112283604635528,0.081223132027828,-1.13538284298746,-0.067456554545598,-1.16644331559516
"OLB","Jamie Collins","HITCH",2539311,-1.278448258187,10,2,2,0,0,1,0,-0.450564652395888,-0.219763023885995,0.119126842374982,-0.727247424280103,-0.551200833906901
"MLB","Elandon Roberts","HITCH",2556119,-1.28653292654471,8,1,1,0,0,0,0,-0.0934971641490274,0.120847950000798,-0.059165735565847,-1.25471797683063,-0.0318149497140765
"FS","Marcus Williams","HITCH",2558847,-1.31406493168988,1,1,1,0,0,0,0,-0.407225297075213,0.0242390805252766,-0.93107871513994,0,-1.31406493168988
"SS","Blake Countess","HITCH",2556374,-1.34890003818831,1,1,1,0,0,0,0,-0.200760502732527,0,-1.00566412013103,-0.14247541532475,-1.20642462286356
"CB","B.W. Webb","HITCH",2539338,-1.4013128746811,32,5,4,1,0,3.5,0,2.83496383982734,-0.251878762231351,-4.09689635961156,0.112498407334472,-1.51381128201557
"SS","Tavon Wilson","HITCH",2534830,-1.43966644933198,7,0,0,0,0,0,0,-0.0540912470954631,-1.38557520223652,0,0,-1.43966644933198
"CB","DeVante Bausby","HITCH",2553790,-1.45395471403548,6,3,3,0,0,0,0,-0.96372392812591,-0.233026197902677,0.668026343225527,-0.925230931232422,-0.52872378280306
"MLB","Joe Schobert","HITCH",2555166,-1.52149321698063,11,4,3,1,0,1,0,1.17012467573804,-0.295774649698237,-2.33515989958092,-0.0606833434395099,-1.46080987354112
"CB","Sam Shields","HITCH",1037374,-1.57517160893008,19,3,2,0,0,0,0,0.688592215246932,-0.739332626425192,-1.54614151012576,0.0217103123739446,-1.59688192130402
"OLB","Telvin Smith","HITCH",2543711,-1.68154836250215,3,1,1,0,0,0,0,0.108668173957011,-0.760057937080034,0.440093336285885,-1.47025193566501,-0.211296426837138
"CB","Kenny Moore II","HITCH",2558976,-1.69484969611603,22,2,1,1,0,2,0,-1.53040444597988,0.150371290322115,-0.0990499600895389,-0.215766580368729,-1.4790831157473
"FS","Eric Weddle","HITCH",2495775,-1.7241903771769,3,1,1,0,0,1,0,-0.397730173972855,-0.355319625190329,-0.75347103957116,-0.21766953844256,-1.50652083873434
"DB","Sean Chandler","HITCH",2561017,-1.74347041973245,3,1,1,0,0,1,0,-0.323280320738823,-0.296077543859785,-1.12441417446154,0.000301619327701896,-1.74377203906015
"CB","Jason McCourty","HITCH",89756,-1.74752854376814,22,2,2,0,0,3,0,1.30529679605446,-1.43170180525125,-0.732452944708164,-0.888670589863181,-0.858857953904954
"SS","Adrian Phillips","HITCH",2550842,-1.78305198520994,2,0,0,0,0,0,0,-0.456575195791287,-1.32647678941865,0,0,-1.78305198520994
"CB","Patrick Peterson","HITCH",2495504,-1.78391115891593,30,4,3,0,1,3,0,1.91372405525861,-2.8712394177966,-0.878545265804831,0.0521494694268924,-1.83606062834282
"ILB","Josh Bynes","HITCH",2530491,-1.8076350922014,11,2,1,1,0,1,0,-0.997668673713591,0.255380983801802,-0.924669635184511,-0.140677767105104,-1.6669573250963
"OLB","Reuben Foster","HITCH",2557837,-1.84859860107057,2,2,2,0,0,2,0,-0.00308336399948427,0,-1.26415648639479,-0.581358750676295,-1.26723985039427
"ILB","Zach Cunningham","HITCH",2558094,-1.93803250865207,10,2,2,0,0,0,0,-0.120433845082716,0.163319938398137,0.406903258839025,-2.38782186080652,0.449789352154446
"SS","Barry Church","HITCH",494259,-2.08163835046685,2,1,1,0,0,0,0,-1.20363284177838,-0.289834691241516,-0.58817081744695,0,-2.08163835046685
"CB","Trumaine Johnson","HITCH",2532877,-2.10489495786312,23,3,3,0,0,0,0,-0.534450323337644,0.0423399174192483,-1.0715079492157,-0.541276602729029,-1.5636183551341
"FS","Andre Hal","HITCH",2543874,-2.17468345420539,3,1,1,0,0,0,0,-0.102971446636308,-0.147220839690734,-1.92449116787835,0,-2.17468345420539
"CB","Morris Claiborne","HITCH",2533059,-2.18160529669743,49,4,4,0,0,2,0,1.66577002318141,-0.670504414774624,-2.24441089755195,-0.932460007552264,-1.24914528914516
"FS","Jordan Poyer","HITCH",2539290,-2.35645791506853,1,0,0,0,0,0,0,-0.0814364392560208,-2.27502147581251,0,0,-2.35645791506853
"CB","Casey Hayward","HITCH",2532861,-2.4517848201147,36,3,3,0,0,3,0,-0.658086419085051,-0.116479649525852,-1.98213071189728,0.304911960393488,-2.75669678050818
"CB","Xavier Rhodes","HITCH",2540155,-2.48253393532314,30,7,6,1,0,1,0,2.44802865092262,-0.82830681982112,-4.46325355831115,0.360997791886512,-2.84353172720965
"OLB","Jatavis Brown","HITCH",2556148,-2.51521532001135,11,4,4,0,0,2,0,-1.88318102023497,0.365276017074675,-1.15876593986806,0.161455623017002,-2.67667094302836
"CB","Torry McTyer","HITCH",2559053,-2.59556812103636,8,2,2,0,0,0.5,0,-0.815845018358633,-0.604524187813435,-1.13511697848833,-0.0400819363759619,-2.5554861846604
"DB","Tarvarius Moore","HITCH",2561117,-2.76274213078373,9,2,2,0,0,1,0,-0.209963606007674,-0.0847172059767112,-2.38967721411718,-0.0783841046821674,-2.68435802610156
"CB","Tre Flowers","HITCH",2560728,-2.77344635268142,42,3,3,0,0,1.5,0,1.00462757715436,-2.66530956701169,-0.676542040148363,-0.43622232267573,-2.33722403000569
"CB","Daryl Worley","HITCH",2555394,-2.92480130856055,16,3,2,1,0,2,0,0.779578897340228,-0.851451899171839,-2.42630034219178,-0.426627964537162,-2.49817334402339
"CB","Nickell Robey-Coleman","HITCH",2540197,-3.1363336733534,15,1,1,0,0,0,0,0.316618438426264,0.0457638213117748,-3.49871593309144,0,-3.1363336733534
"SS","Derwin James","HITCH",2560760,-3.17279310300278,10,1,1,0,0,0,0,-0.668684730179869,-0.329271798842234,-2.02730345691119,-0.14753311706949,-3.02525998593329
"CB","Grant Haley","HITCH",2561001,-3.28054846148072,19,1,1,0,0,1,0,-0.537796995877948,-0.29311032066902,-2.45489004599013,0.00524890105637477,-3.2857973625371
"DB","Isaac Yiadom","HITCH",2560946,-3.70683871216951,11,3,3,0,0,2,0,0.666520235099967,0,-4.54625896956292,0.172900022293439,-3.87973873446295
"CB","Desmond Trufant","HITCH",2539334,-4.15465019412166,45,11,11,0,0,10,0,1.25460967695854,2.02742474860559,-6.37247514058471,-1.06420947910108,-3.09044071502058
"CB","Kyle Fuller","HITCH",2543681,-4.78071271587476,40,6,4,2,0,2.5,0,-0.418504462539396,-1.8284584246996,-2.57098084729177,0.0372310186560046,-4.81794373453077
"CB","Richard Sherman","HITCH",2495507,-5.13388314759508,29,5,5,0,0,2,0,-2.21327962686441,-0.247973816850294,-1.00686333114062,-1.66576637273976,-3.46811677485532
"CB","Trevor Williams","HITCH",2556828,-5.1814916274857,17,3,3,0,0,2,0,-0.10760199522695,0.208364953699014,-5.14881497582441,-0.133439610133352,-5.04805201735235
"CB","Marlon Humphrey","IN",2558067,4.95727052664275,21,3,0,2,0,0,0,-0.805088592171087,0,5.76235911881384,0,4.95727052664275
"CB","Holton Hill","IN",2560741,4.54658745747682,11,2,1,0,1,1,0,-0.0212056018784775,0,4.48344261331467,0.0843504460406231,4.46223701143619
"CB","Denzel Ward","IN",2560916,4.1999133205722,30,3,1,1,0,1,0,1.95611221842868,0.397187587197638,1.7389167601955,0.107696754750384,4.09221656582182
"CB","Troy Hill","IN",2553536,3.94736067668009,11,3,1,1,1,0,0,0.0164567118942915,0.216272260848338,3.71463170393746,0,3.94736067668009
"CB","Eli Apple","IN",2555277,3.77728321466859,27,7,4,1,0,3,0,0.148140431107641,0.2924037006376,3.4282629837151,-0.091523900791753,3.86880711546034
"CB","Desmond Trufant","IN",2539334,3.77579234212158,27,5,3,1,0,2,0,-0.543955500296562,0,4.18691553103049,0.132832311387656,3.64296003073393
"CB","Fabian Moreau","IN",2558136,3.56752032414941,23,1,0,0,0,0,0,1.87675477437195,0.829423105483997,0.861342444293463,0,3.56752032414941
"CB","Marshon Lattimore","IN",2558061,3.43669408957183,36,9,6,4,0,3.5,1,-5.22876529939175,0,2.4172674628916,6.24819192607198,-2.81149783650015
"SS","Erik Harris","IN",2555568,3.37764604829794,2,1,0,0,0,0,0,0.0988795883330278,-0.237705113260342,3.51647157322525,0,3.37764604829794
"CB","A.J. Bouye","IN",2541162,3.1550384683987,32,6,3,3,0,3,0,-0.350359020363734,-0.0267107203197204,3.29415730196356,0.237950907118597,2.91708756128011
"CB","Taron Johnson","IN",2560766,2.91001209494236,8,1,0,0,0,0,0,-0.208235840589343,0,3.1182479355317,0,2.91001209494236
"SS","Micah Hyde","IN",2539240,2.82444550931644,4,1,0,1,0,0,0,-0.137143409695527,0,2.96158891901197,0,2.82444550931644
"SS","Tavon Wilson","IN",2534830,2.77161499824506,3,1,0,0,0,0,0,-0.249833350595275,0.915376979584184,2.10607136925615,0,2.77161499824506
"CB","Bobby McCain","IN",2552434,2.64599033085581,24,3,3,0,0,2,0,1.42532540752242,1.78839632768753,-1.17683281445923,0.609101410105094,2.03688892075072
"CB","Justin Coleman","IN",2553637,2.61245494679905,12,4,1,3,0,1,0,-0.564136213403785,-0.248901186765938,2.89787507226973,0.527617274699048,2.08483767210001
"CB","Darius Slay","IN",2540288,2.47281087391503,25,3,2,1,0,2,0,0.0619152606656644,-0.437118869158947,2.18316402635049,0.664850456057825,1.80796041785721
"CB","Johnathan Joseph","IN",2495872,2.11496941378549,31,7,3,2,0,3,0,1.36448963534033,-0.36512890867936,0.515898113222109,0.599710573902409,1.51525883988308
"SS","Reshad Jones","IN",496739,1.77127111377598,2,0,0,0,0,0,0,0.00463229916303392,1.76663881461295,0,0,1.77127111377598
"CB","Sam Shields","IN",1037374,1.71214887317703,15,2,1,0,1,1,0,-1.17261346953097,0,2.95424144845599,-0.0694791057479943,1.78162797892502
"DB","Kevin Toliver","IN",2560901,1.60580124056201,4,1,0,0,0,0,0,0.107590164600406,-0.0502417719122077,1.54845284787381,0,1.60580124056201
"CB","Ronald Darby","IN",2552689,1.55115889049578,19,5,4,1,0,2.5,0,1.72055140345538,0.221227663768516,-0.538879130682679,0.148258953954563,1.40289993654122
"CB","Grant Haley","IN",2561001,1.47295982655154,9,1,0,0,0,0,0,0.166729090497924,0.134851857845489,1.17137887820813,0,1.47295982655154
"CB","Xavien Howard","IN",2555539,1.46853125973945,18,5,4,0,0,2.5,0,0.433497392237048,0,1.9882912998484,-0.953257432346001,2.42178869208545
"FS","Eddie Jackson","IN",2558176,1.33166025873542,1,0,0,0,0,0,0,0.00479229569301175,1.32686796304241,0,0,1.33166025873542
"ILB","Zach Cunningham","IN",2558094,1.29821401550415,2,2,1,1,0,0,0,0.142218425039901,0,1.0013753157015,0.154620274762753,1.1435937407414
"SS","Jamal Adams","IN",2557979,1.27373856473004,5,1,0,1,0,0,0,0.693437697364074,-0.046568617784001,0.626869485149969,0,1.27373856473004
"CB","Neiko Thorpe","IN",2534846,1.25294177875137,1,1,1,0,0,1,0,-0.00956204969251497,0,1.09852142344247,0.163982405001411,1.08895937374995
"CB","Nickell Robey-Coleman","IN",2540197,1.16017209130159,15,0,0,0,0,0,0,0.929938508059513,0.230233583242076,0,0,1.16017209130159
"MLB","Jaylon Smith","IN",2555310,1.11975255571421,4,1,1,0,0,1,0,-0.0708238736534895,1.24842797981211,0.149358862581657,-0.207210413026065,1.32696296874028
"CB","Orlando Scandrick","IN",2307,1.11757694911282,22,4,3,1,0,1.5,0,1.11604578075059,0,-0.0582621740003701,0.0597933423626032,1.05778360675022
