"position","displayName","nflId_def","route","tackling_opportunities","eps_tackling","eps_per_tackling_opportunity","perc_reduce_yac","FF","Tackles"
"DB","Greg Stroman",2560886,"HITCH",2,0.0333012639699536,0.0166506319849768,1,0,1
"DB","Greg Stroman",2560886,"IN",1,0.0546669165635593,0.0546669165635593,1,0,1
"DB","Greg Stroman",2560886,"OUT",3,-1.21511541194501,-0.405038470648337,0,0,2.5
"DB","Greg Stroman",2560886,"SLANT",1,-0.0987466516635562,-0.0987466516635562,0,0,0
"ILB","Haason Reddick",2557887,"CROSS",2,-0.202366877917116,-0.101183438958558,0.5,0,1
"ILB","Haason Reddick",2557887,"OUT",7,-0.670854356379626,-0.0958363366256608,0.714285714285714,0,6.5
"ILB","Haason Reddick",2557887,"SLANT",1,-0.0444729827979016,-0.0444729827979016,0,0,1
"MLB","Hardy Nickerson",2558982,"GO",1,-0.184774411806401,-0.184774411806401,0,0,0
"MLB","Hardy Nickerson",2558982,"HITCH",1,0.0677303035369501,0.0677303035369501,1,0,1
"MLB","Hardy Nickerson",2558982,"IN",2,-0.176167498469766,-0.088083749234883,0,0,1
"MLB","Hardy Nickerson",2558982,"OUT",2,-0.171338475082288,-0.0856692375411442,0,0,1.5
"OLB","Harold Landry",2560784,"OUT",1,0.0301232476032491,0.0301232476032491,1,0,0
"FS","Harrison Smith",2532948,"CORNER",2,-0.167621987827019,-0.0838109939135096,0.5,0,0
"FS","Harrison Smith",2532948,"CROSS",1,0.107759985655138,0.107759985655138,1,0,1
"FS","Harrison Smith",2532948,"FLAT",1,0.0178225132229184,0.0178225132229184,1,0,1
"FS","Harrison Smith",2532948,"IN",1,-0.203482058060702,-0.203482058060702,0,0,0
"FS","Harrison Smith",2532948,"POST",1,-0.0775472628793324,-0.0775472628793324,0,0,0.5
"CB","Holton Hill",2560741,"GO",1,1.33749609301553,1.33749609301553,1,0,1
"CB","Holton Hill",2560741,"HITCH",1,0.0104573394151377,0.0104573394151377,1,0,1
"CB","Holton Hill",2560741,"IN",1,0.0843504460406231,0.0843504460406231,1,0,1
"CB","Holton Hill",2560741,"OUT",3,-0.00878298288803302,-0.00292766096267767,0.666666666666667,0,3
"DB","Isaac Yiadom",2560946,"GO",2,0.205877941274487,0.102938970637244,0.5,0,1
"DB","Isaac Yiadom",2560946,"HITCH",3,0.172900022293439,0.0576333407644797,0.666666666666667,0,2
"DB","Isaac Yiadom",2560946,"OUT",1,0.000344216516019236,0.000344216516019236,1,0,0
"DB","Isaac Yiadom",2560946,"POST",2,0.819308428969398,0.409654214484699,1,0,1
"DB","Isaac Yiadom",2560946,"SLANT",3,0.297082808170891,0.0990276027236304,0.666666666666667,0,1.5
"S","Isaiah Johnson",2556567,"OUT",2,-0.191705463569122,-0.0958527317845609,0,0,2
"S","Isaiah Johnson",2556567,"SLANT",1,0.0681980299961178,0.0681980299961178,1,0,1
"CB","Isaiah Oliver",2560830,"GO",2,-0.296928786705489,-0.148464393352745,0,0,1.5
"CB","Isaiah Oliver",2560830,"IN",1,-0.314893445063958,-0.314893445063958,0,0,0
"CB","Isaiah Oliver",2560830,"OUT",1,0.0635337192823332,0.0635337192823332,1,0,1
"DB","J.C. Jackson",2560754,"CROSS",1,0.0561401788764416,0.0561401788764416,1,0,1
"DB","J.C. Jackson",2560754,"GO",1,-0.0488896338503371,-0.0488896338503371,0,0,1
"DB","J.C. Jackson",2560754,"HITCH",2,-0.0431910086795858,-0.0215955043397929,0,0,1
"DB","J.C. Jackson",2560754,"IN",1,-0.0863845206670084,-0.0863845206670084,0,0,1
"DB","J.C. Jackson",2560754,"OUT",5,-1.22290776609506,-0.244581553219012,0.6,0,4
"DB","J.C. Jackson",2560754,"SLANT",4,0.374968524217199,0.0937421310542996,0.75,0,2
"FS","J.J. Wilcox",2540219,"CROSS",1,0.109901119471297,0.109901119471297,1,0,0
"FS","J.J. Wilcox",2540219,"OUT",1,0.0561747076831932,0.0561747076831932,1,0,1
"LB","Ja'Whaun Bentley",2561143,"CROSS",1,0.0192403829528084,0.0192403829528084,1,0,0
"FS","Jabrill Peppers",2557980,"CROSS",1,-0.0846134332305628,-0.0846134332305628,0,0,0.5
"FS","Jabrill Peppers",2557980,"SLANT",1,-0.123954385814973,-0.123954385814973,0,0,1
"LB","Jack Cichy",2561022,"HITCH",1,0.0107357127190628,0.0107357127190628,1,0,1
"SS","Jahleel Addae",2541958,"POST",2,-0.220296875172394,-0.110148437586197,0,0,2
"CB","Jaire Alexander",2560952,"CORNER",2,-0.336136067621401,-0.168068033810701,0,0,2
"CB","Jaire Alexander",2560952,"CROSS",5,0.599900199439705,0.119980039887941,0.6,0,5
"CB","Jaire Alexander",2560952,"GO",4,-0.14088904665157,-0.0352222616628924,0.5,0,2.5
"CB","Jaire Alexander",2560952,"HITCH",1,0.0524846544011587,0.0524846544011587,1,0,1
"CB","Jaire Alexander",2560952,"IN",2,0.183314422796617,0.0916572113983083,1,0,2
"CB","Jaire Alexander",2560952,"OUT",4,0.14576302914304,0.0364407572857599,1,0,4
"CB","Jaire Alexander",2560952,"POST",2,0.215873176436307,0.107936588218153,1,0,2
"CB","Jaire Alexander",2560952,"SLANT",3,0.393280350324642,0.131093450108214,1,0,3
"CB","Jalen Davis",2561316,"SLANT",1,-0.242127294484165,-0.242127294484165,0,1,1
"CB","Jalen Mills",2555383,"GO",2,-0.498093673252862,-0.249046836626431,0,0,2
"CB","Jalen Mills",2555383,"HITCH",2,0.113243042126196,0.0566215210630982,1,0,1.5
"CB","Jalen Mills",2555383,"IN",2,-0.601616067463166,-0.300808033731583,0,0,1
"CB","Jalen Mills",2555383,"OUT",4,0.139681976873269,0.0349204942183172,0.5,0,3
"CB","Jalen Mills",2555383,"POST",3,-2.55088338977624,-0.850294463258747,0.666666666666667,0,2
"CB","Jalen Mills",2555383,"SLANT",2,-0.454656374569152,-0.227328187284576,0,0,0.5
"CB","Jalen Ramsey",2555280,"CORNER",1,0.000455289767346656,0.000455289767346656,1,0,1
"CB","Jalen Ramsey",2555280,"CROSS",6,0.596256808706672,0.0993761347844453,0.5,0,3
"CB","Jalen Ramsey",2555280,"GO",3,0.324905557977213,0.108301852659071,0.666666666666667,0,2
"CB","Jalen Ramsey",2555280,"HITCH",6,-0.837165479972312,-0.139527579995385,0.5,0,5
"CB","Jalen Ramsey",2555280,"IN",1,0.00252174779232628,0.00252174779232628,1,0,1
"CB","Jalen Ramsey",2555280,"OUT",6,0.135622918451149,0.0226038197418581,0.666666666666667,0,3
"CB","Jalen Ramsey",2555280,"SCREEN",1,-0.0198683561973151,-0.0198683561973151,0,0,1
"CB","Jalen Ramsey",2555280,"SLANT",4,-1.24821809632053,-0.312054524080131,0.5,0,4
"SS","Jamal Adams",2557979,"CORNER",1,-0.11442236662513,-0.11442236662513,0,0,0
"SS","Jamal Adams",2557979,"OUT",2,-0.0318758246840223,-0.0159379123420111,0.5,0,2
"CB","Jamal Agnew",2558821,"CROSS",1,0.00616744355535603,0.00616744355535603,1,0,1
"CB","Jamal Agnew",2558821,"HITCH",1,-0.0754327452229038,-0.0754327452229038,0,0,0
"CB","Jamal Agnew",2558821,"IN",2,-0.0220971902593089,-0.0110485951296545,0.5,0,2
"CB","Jamal Agnew",2558821,"OUT",1,-0.242152928588173,-0.242152928588173,0,0,0
"CB","Jamar Taylor",2539932,"GO",2,0.171558075091009,0.0857790375455047,1,0,2
"CB","Jamar Taylor",2539932,"OUT",2,0.0228643969656714,0.0114321984828357,1,0,0
"CB","Jamar Taylor",2539932,"POST",2,-0.190048730225895,-0.0950243651129477,0.5,0,2
"CB","Jamar Taylor",2539932,"SLANT",1,0.315266258372748,0.315266258372748,1,0,1
"CB","James Bradberry",2555175,"CROSS",2,-0.145444706324965,-0.0727223531624823,0.5,0,1
"CB","James Bradberry",2555175,"GO",3,-0.304917882864431,-0.101639294288144,0.333333333333333,0,1.5
"CB","James Bradberry",2555175,"HITCH",2,0.108490089472121,0.0542450447360603,0.5,0,2
"CB","James Bradberry",2555175,"IN",4,0.749733556297324,0.187433389074331,1,0,3.5
"CB","James Bradberry",2555175,"OUT",7,0.381586013263953,0.0545122876091362,0.857142857142857,0,4.5
"CB","James Bradberry",2555175,"POST",2,0.326476397856308,0.163238198928154,1,0,2
"CB","James Bradberry",2555175,"SLANT",7,0.209723513996922,0.0299605019995602,0.571428571428571,0,6
"OLB","Jamie Collins",2539311,"FLAT",1,-0.0741459950170821,-0.0741459950170821,0,0,1
"OLB","Jamie Collins",2539311,"HITCH",2,-0.727247424280103,-0.363623712140052,0.5,0,1
"OLB","Jamie Collins",2539311,"OUT",2,-0.014007119126583,-0.0070035595632915,0.5,0,0
"OLB","Jamie Collins",2539311,"SCREEN",1,-0.377805737938206,-0.377805737938206,0,0,0
"CB","Janoris Jenkins",2532875,"CROSS",2,-0.295723408115755,-0.147861704057878,0,0,2
"CB","Janoris Jenkins",2532875,"GO",3,0.392134367015831,0.130711455671944,1,0,2
"CB","Janoris Jenkins",2532875,"IN",2,0.0792998199951439,0.039649909997572,1,0,3.5
"CB","Janoris Jenkins",2532875,"OUT",5,0.0415386944779097,0.00830773889558195,1,0,2
"CB","Janoris Jenkins",2532875,"POST",1,-0.0303836193643069,-0.0303836193643069,0,0,1
"CB","Janoris Jenkins",2532875,"SLANT",6,0.482773742835326,0.0804622904725543,0.666666666666667,0,3.5
"CB","Janoris Jenkins",2532875,"undefined",1,-0.208724800817637,-0.208724800817637,0,0,0
"FS","Jaquiski Tartt",2552391,"OUT",3,-0.791577583946376,-0.263859194648792,0.666666666666667,0,2.5
"MLB","Jarrad Davis",2557855,"GO",1,0.238357283098458,0.238357283098458,1,0,1
"MLB","Jarrad Davis",2557855,"HITCH",1,0.109734718830687,0.109734718830687,1,0,0.5
"MLB","Jarrad Davis",2557855,"OUT",1,1.79523001871861,1.79523001871861,1,0,1
"MLB","Jarrad Davis",2557855,"SCREEN",1,0.227258363177965,0.227258363177965,1,0,1
"CB","Jason McCourty",89756,"CORNER",1,0.000377589998574734,0.000377589998574734,1,0,1
"CB","Jason McCourty",89756,"CROSS",4,-0.496733106211526,-0.124183276552882,0.5,0,4
"CB","Jason McCourty",89756,"FLAT",1,-0.00675801561734435,-0.00675801561734435,0,0,0
"CB","Jason McCourty",89756,"GO",2,0.369624421304654,0.184812210652327,0.5,0,2
"CB","Jason McCourty",89756,"HITCH",3,-0.888670589863181,-0.296223529954394,0.333333333333333,0,3
"CB","Jason McCourty",89756,"IN",1,0.078498586880519,0.078498586880519,1,0,1
"CB","Jason McCourty",89756,"OUT",8,0.172107330226236,0.0215134162782795,0.625,0,8
"CB","Jason McCourty",89756,"POST",1,0.325028179991081,0.325028179991081,1,0,1
"CB","Jason McCourty",89756,"SCREEN",1,1.362871732909,1.362871732909,1,0,1
"CB","Jason McCourty",89756,"SLANT",2,-0.136344367640309,-0.0681721838201544,0,0,0
"OLB","Jatavis Brown",2556148,"ANGLE",1,0.153838239044801,0.153838239044801,1,0,0.5
"OLB","Jatavis Brown",2556148,"CROSS",2,0.301164760066943,0.150582380033472,0.5,0,2
"OLB","Jatavis Brown",2556148,"HITCH",3,0.161455623017002,0.0538185410056672,0.666666666666667,0,2
"OLB","Jatavis Brown",2556148,"IN",1,-0.0145469342271366,-0.0145469342271366,0,0,1
"OLB","Jatavis Brown",2556148,"OUT",3,0.499271673231193,0.166423891077064,0.666666666666667,0,2.5
"CB","Javien Elliott",2556934,"CROSS",2,-0.355230015971895,-0.177615007985947,0,0,1
"CB","Javien Elliott",2556934,"FLAT",1,0.0569088832621061,0.0569088832621061,1,0,1
"CB","Javien Elliott",2556934,"HITCH",1,0.310878051154295,0.310878051154295,1,0,1
"CB","Javien Elliott",2556934,"IN",1,-0.0488053013663226,-0.0488053013663226,0,0,0
"CB","Javien Elliott",2556934,"OUT",1,0.240880535458168,0.240880535458168,1,0,0
"CB","Javien Elliott",2556934,"SLANT",1,0.177404637250519,0.177404637250519,1,0,1
"MLB","Jaylon Smith",2555310,"CROSS",1,0.322607125306505,0.322607125306505,1,0,1
"MLB","Jaylon Smith",2555310,"HITCH",4,0.615884508364066,0.153971127091017,1,0,4
"MLB","Jaylon Smith",2555310,"IN",1,-0.207210413026065,-0.207210413026065,0,0,1
"MLB","Jaylon Smith",2555310,"OUT",1,-0.691851367516616,-0.691851367516616,0,0,1
"MLB","Jaylon Smith",2555310,"SCREEN",1,-0.769502613351515,-0.769502613351515,0,0,0
"ILB","Jayon Brown",2558005,"CROSS",1,0.108674410213431,0.108674410213431,1,0,0
"ILB","Jayon Brown",2558005,"GO",1,-0.107305975832041,-0.107305975832041,0,0,0.5
"ILB","Jayon Brown",2558005,"HITCH",1,0.0681793009019547,0.0681793009019547,1,0,1
"ILB","Jayon Brown",2558005,"SLANT",1,0.434336497382147,0.434336497382147,1,0,1
"SS","Jayron Kearse",2555156,"CORNER",1,0.0038952200315574,0.0038952200315574,1,0,1
"SS","Jayron Kearse",2555156,"FLAT",1,-0.0598789367086499,-0.0598789367086499,0,0,1
"SS","Jeff Heath",2541832,"CROSS",2,-0.227025386534121,-0.11351269326706,0.5,0,2
"SS","Jeff Heath",2541832,"FLAT",1,-0.0915161160172063,-0.0915161160172063,0,0,1
"SS","Jeff Heath",2541832,"GO",1,0.101479545139472,0.101479545139472,1,0,0
"SS","Jeff Heath",2541832,"HITCH",1,0.0198360419692214,0.0198360419692214,1,0,1
"SS","Jeff Heath",2541832,"IN",1,1.50588151232348,1.50588151232348,1,0,1
"SS","Jeff Heath",2541832,"OUT",5,-2.06291233300931,-0.412582466601863,0.4,0,4
"SS","Jeff Heath",2541832,"SLANT",1,-0.127063573546629,-0.127063573546629,0,0,0.5
"LB","Jermaine Carter",2561093,"OUT",2,0.082987731914724,0.041493865957362,0.5,0,1
"LB","Jermaine Carter",2561093,"SCREEN",1,-0.450670438174779,-0.450670438174779,0,0,0
"FS","Jermaine Whitehead",2552697,"GO",1,-0.461134689596203,-0.461134689596203,0,0,1
"FS","Jermaine Whitehead",2552697,"HITCH",2,0.258394241544442,0.129197120772221,1,0,2
"FS","Jermaine Whitehead",2552697,"IN",1,0.155857639663243,0.155857639663243,1,0,1
"FS","Jermaine Whitehead",2552697,"OUT",1,-0.602522042346805,-0.602522042346805,0,0,1
"FS","Jermaine Whitehead",2552697,"SCREEN",1,0.0494398456673092,0.0494398456673092,1,0,0
"LB","Jerome Baker",2560966,"CROSS",1,0.102684909559549,0.102684909559549,1,0,0
"LB","Jerome Baker",2560966,"FLAT",2,1.47472814344854,0.737364071724272,0.5,0,2
"LB","Jerome Baker",2560966,"HITCH",1,0.0422076455727147,0.0422076455727147,1,0,1
"LB","Jerome Baker",2560966,"OUT",2,-0.864902099710989,-0.432451049855494,0,0,2
"LB","Jerome Baker",2560966,"SCREEN",1,0.715334862679155,0.715334862679155,1,0,0
"S","Jessie Bates",2560970,"CORNER",1,-0.0191526897016356,-0.0191526897016356,0,0,1
"S","Jessie Bates",2560970,"CROSS",1,0.0443231527912846,0.0443231527912846,1,0,1
"S","Jessie Bates",2560970,"HITCH",1,-0.772158478771449,-0.772158478771449,0,0,1
"FS","Jimmie Ward",2543741,"GO",2,-0.0277206900106117,-0.0138603450053059,0.5,0,0.5
"FS","Jimmie Ward",2543741,"POST",1,-0.0835979363765953,-0.0835979363765953,0,0,0
"CB","Jimmy Smith",2508107,"CROSS",1,-0.175806889234348,-0.175806889234348,0,0,1
"CB","Jimmy Smith",2508107,"GO",2,-0.226689403547996,-0.113344701773998,0,0,2
"CB","Jimmy Smith",2508107,"HITCH",6,-0.942310090390062,-0.157051681731677,0.333333333333333,0,3.5
"CB","Jimmy Smith",2508107,"IN",2,0.0273936886310004,0.0136968443155002,0.5,0,1.5
"CB","Jimmy Smith",2508107,"OUT",2,-0.097588651913921,-0.0487943259569605,0,0,2
"CB","Jimmy Smith",2508107,"POST",1,0.133122508201569,0.133122508201569,1,0,1
"CB","Jimmy Smith",2508107,"SLANT",6,0.374148556796437,0.0623580927994062,0.333333333333333,0,4
"CB","Joe Haden",496733,"CROSS",3,0.287862080697509,0.0959540268991695,0.666666666666667,0,1.5
"CB","Joe Haden",496733,"GO",1,0.396997090741852,0.396997090741852,1,0,1
"CB","Joe Haden",496733,"HITCH",6,0.819943970082128,0.136657328347021,1,0,4.5
"CB","Joe Haden",496733,"IN",3,0.072696075765651,0.024232025255217,0.666666666666667,0,1.5
"CB","Joe Haden",496733,"OUT",5,1.78831869312423,0.357663738624846,0.8,0,3
"CB","Joe Haden",496733,"POST",1,0.644359903103578,0.644359903103578,1,0,0
"CB","Joe Haden",496733,"SCREEN",1,0.0149468543991811,0.0149468543991811,1,0,1
"CB","Joe Haden",496733,"SLANT",6,1.38988115655075,0.231646859425125,0.666666666666667,0,5.5
"LB","Joe Jones",2559200,"FLAT",1,0.0337374085537964,0.0337374085537964,1,0,1
"MLB","Joe Schobert",2555166,"FLAT",1,-0.720307288319042,-0.720307288319042,0,0,0
"MLB","Joe Schobert",2555166,"HITCH",1,-0.0606833434395099,-0.0606833434395099,0,0,1
"MLB","Joe Schobert",2555166,"IN",1,0.417126346567195,0.417126346567195,1,0,0
"MLB","Joe Schobert",2555166,"SCREEN",1,0.544661240095677,0.544661240095677,1,0,0
"ILB","Joe Thomas",2550262,"HITCH",1,0.0495942064375441,0.0495942064375441,1,0,1
"SS","John Johnson",2558183,"CROSS",3,-0.937452076710092,-0.312484025570031,0,0,2
"SS","John Johnson",2558183,"HITCH",1,-0.251814397719699,-0.251814397719699,0,0,1
"SS","John Johnson",2558183,"POST",1,0.116215101856016,0.116215101856016,1,0,1
"CB","Johnathan Joseph",2495872,"CORNER",1,0.311940003033129,0.311940003033129,1,0,0
"CB","Johnathan Joseph",2495872,"FLAT",1,-0.198691398229074,-0.198691398229074,0,0,0
"CB","Johnathan Joseph",2495872,"GO",2,-2.84766213602858,-1.42383106801429,0,0,1
"CB","Johnathan Joseph",2495872,"IN",3,0.599710573902409,0.199903524634136,1,0,3
"CB","Johnathan Joseph",2495872,"OUT",5,0.122974360496266,0.0245948720992533,1,0,2
"CB","Johnathan Joseph",2495872,"SLANT",3,0.251256592488399,0.083752197496133,0.666666666666667,0,3
"ILB","Jon Bostic",2539978,"CROSS",1,-0.281335734052636,-0.281335734052636,0,0,0.5
"ILB","Jon Bostic",2539978,"FLAT",1,0.266206519246867,0.266206519246867,1,0,1
"ILB","Jon Bostic",2539978,"HITCH",4,0.10817189659725,0.0270429741493125,0.5,0,3.5
"ILB","Jon Bostic",2539978,"OUT",4,0.062664066254698,0.0156660165636745,0.75,0,3
"ILB","Jon Bostic",2539978,"POST",1,0.0461794038666894,0.0461794038666894,1,0,1
"ILB","Jon Bostic",2539978,"SLANT",1,-0.0747258354065439,-0.0747258354065439,0,0,0.5
"CB","Jonathan Jones",2556571,"CROSS",4,0.183119633196791,0.0457799082991978,0.75,0,3
"CB","Jonathan Jones",2556571,"GO",1,-0.0243465496646417,-0.0243465496646417,0,0,1
"CB","Jonathan Jones",2556571,"HITCH",2,0.112599413011249,0.0562997065056247,1,0,1
"CB","Jonathan Jones",2556571,"IN",3,-1.02378248019663,-0.341260826732211,0.333333333333333,0,2
"CB","Jonathan Jones",2556571,"OUT",1,0.136961299847132,0.136961299847132,1,0,1
"CB","Jonathan Jones",2556571,"SLANT",1,-0.0632299949734398,-0.0632299949734398,0,0,1
"OLB","Jordan Evans",2558801,"ANGLE",1,0.0607868170140448,0.0607868170140448,1,0,0
"OLB","Jordan Evans",2558801,"CROSS",1,0.0036935127307228,0.0036935127307228,1,0,0
"OLB","Jordan Evans",2558801,"IN",1,0.0190813459928261,0.0190813459928261,1,0,1
"MLB","Jordan Hicks",2552315,"HITCH",3,-0.142158748690764,-0.0473862495635881,0.333333333333333,0,3
"MLB","Jordan Hicks",2552315,"POST",1,-5.34842615361408,-5.34842615361408,0,0,0
"MLB","Jordan Hicks",2552315,"SCREEN",2,0.445515232656478,0.222757616328239,1,0,1
"FS","Jordan Poyer",2539290,"POST",1,0.0447902349578244,0.0447902349578244,1,0,1
"FS","Jordan Poyer",2539290,"SLANT",1,-0.118978459507022,-0.118978459507022,0,0,0
"SS","Jordan Richards",2552392,"CROSS",2,-0.443464908755457,-0.221732454377728,0,0,1
"DB","Jordan Whitehead",2560930,"CROSS",1,0.225286788186908,0.225286788186908,1,0,1
"DB","Jordan Whitehead",2560930,"OUT",1,0.759090890456953,0.759090890456953,1,0,1
"LB","Josey Jewell",2560763,"CROSS",1,-0.173457146808718,-0.173457146808718,0,0,0
"LB","Josey Jewell",2560763,"FLAT",1,-0.843448961723111,-0.843448961723111,0,0,1
"LB","Josey Jewell",2560763,"OUT",2,0.301860671127011,0.150930335563505,0.5,0,1
"LB","Josey Jewell",2560763,"SCREEN",1,0.349730088238087,0.349730088238087,1,0,1
"ILB","Josh Bynes",2530491,"HITCH",1,-0.140677767105104,-0.140677767105104,0,0,1
"ILB","Josh Bynes",2530491,"OUT",1,-0.664066294381308,-0.664066294381308,0,0,0
"CB","Josh Jackson",2560755,"CROSS",3,0.0465699623789244,0.0155233207929748,0.666666666666667,0,1
"CB","Josh Jackson",2560755,"FLAT",1,0.21382298818294,0.21382298818294,1,0,1
"CB","Josh Jackson",2560755,"GO",2,-0.48920714462854,-0.24460357231427,0.5,0,1
"CB","Josh Jackson",2560755,"HITCH",2,0.0517234230920656,0.0258617115460328,0.5,0,2
"CB","Josh Jackson",2560755,"IN",3,-0.042170379625813,-0.0140567932086043,0.333333333333333,0,2
"CB","Josh Jackson",2560755,"OUT",1,0.0754918622286567,0.0754918622286567,1,0,1
"CB","Josh Jackson",2560755,"POST",2,-0.95177509795913,-0.475887548979565,0.5,0,1
"CB","Josh Jackson",2560755,"SLANT",1,-0.245688654159306,-0.245688654159306,0,0,1
"SS","Josh Jones",2558119,"CROSS",1,0.48513445690618,0.48513445690618,1,0,0
"SS","Josh Jones",2558119,"IN",1,-0.101256429712324,-0.101256429712324,0,0,1
"SS","Josh Jones",2558119,"SLANT",1,-0.292722996737512,-0.292722996737512,0,0,0.5
"CB","Josh Norman",2532920,"CROSS",1,-0.171192811303851,-0.171192811303851,0,0,1
"CB","Josh Norman",2532920,"GO",1,-0.0357707056555459,-0.0357707056555459,0,0,0
"CB","Josh Norman",2532920,"HITCH",4,0.275355728643915,0.0688389321609787,0.75,0,3.5
"CB","Josh Norman",2532920,"IN",5,-0.267298194474216,-0.0534596388948432,0.6,1,4
"CB","Josh Norman",2532920,"OUT",4,0.804988490586918,0.20124712264673,1,0,3
"CB","Josh Norman",2532920,"POST",2,-0.102735302691345,-0.0513676513456725,0,0,0.5
"CB","Josh Norman",2532920,"SLANT",7,2.70111972307747,0.385874246153924,0.571428571428571,0,3.5
"CB","Josh Robinson",2533542,"SLANT",1,-0.0156839927639798,-0.0156839927639798,0,0,1
"CB","Josh Shaw",2552259,"GO",1,0.351530503927544,0.351530503927544,1,0,1
"CB","Josh Shaw",2552259,"OUT",1,-0.135306813474085,-0.135306813474085,0,0,1
"CB","Joshua Holsey",2558858,"OUT",1,-0.37031260494118,-0.37031260494118,0,0,1
"CB","Jourdan Lewis",2557920,"CROSS",1,-0.000752064688945897,-0.000752064688945897,0,0,1
"ILB","Julian Stanford",2535867,"CROSS",1,-0.137362953896529,-0.137362953896529,0,0,0.5
"ILB","Julian Stanford",2535867,"HITCH",1,0.498189853724898,0.498189853724898,1,0,1
"ILB","Julian Stanford",2535867,"OUT",1,-0.0810743971304262,-0.0810743971304262,0,0,0
"CB","Justin Coleman",2553637,"CROSS",2,-0.0810536687101133,-0.0405268343550566,0,0,1
"CB","Justin Coleman",2553637,"FLAT",4,-1.63428247497888,-0.408570618744719,0.25,0,2
"CB","Justin Coleman",2553637,"GO",3,0.144394798895768,0.0481315996319227,0.666666666666667,0,1
"CB","Justin Coleman",2553637,"IN",1,0.527617274699048,0.527617274699048,1,0,1
"CB","Justin Coleman",2553637,"OUT",2,0.167834165064009,0.0839170825320045,0.5,0,2
"CB","Justin Coleman",2553637,"SCREEN",1,-0.0805250878738606,-0.0805250878738606,0,0,0
"CB","Justin Coleman",2553637,"SLANT",2,0.0041998686952481,0.00209993434762405,0.5,0,0
"SS","Justin Evans",2557945,"FLAT",1,-0.0413418490497685,-0.0413418490497685,0,0,1
"SS","Justin Evans",2557945,"IN",1,0.0419489178969731,0.0419489178969731,1,0,1
"SS","Justin Evans",2557945,"OUT",2,0.0821234717648788,0.0410617358824394,1,0,0
"DB","Justin Hardee",2559181,"GO",1,-0.0463505620224542,-0.0463505620224542,0,0,1
"DB","Justin Hardee",2559181,"HITCH",1,-0.224386404821236,-0.224386404821236,0,0,0
"DB","Justin Hardee",2559181,"OUT",2,0.0247958312337882,0.0123979156168941,1,0,2
"DB","Justin Hardee",2559181,"POST",1,-0.541926924699059,-0.541926924699059,0,0,1
"SS","Justin Reid",2560851,"CROSS",3,1.47109751629522,0.490365838765073,1,0,3
"SS","Justin Reid",2560851,"OUT",1,1.99679402102526e-05,1.99679402102526e-05,1,0,1
"SS","Justin Reid",2560851,"POST",1,0.150580658068359,0.150580658068359,1,0,1
"SS","Justin Reid",2560851,"SLANT",1,-0.0685979976882523,-0.0685979976882523,0,0,1
"SS","Justin Simmons",2555550,"CORNER",1,-0.198758263935068,-0.198758263935068,0,0,1
"SS","Justin Simmons",2555550,"CROSS",2,-0.089401122917362,-0.044700561458681,0,0,1
"SS","Justin Simmons",2555550,"FLAT",1,-0.00509171032331529,-0.00509171032331529,0,0,1
"SS","Justin Simmons",2555550,"GO",2,-0.134133301441858,-0.0670666507209288,0.5,0,1.5
"SS","Justin Simmons",2555550,"IN",1,0.0461491372280234,0.0461491372280234,1,0,1
"SS","Justin Simmons",2555550,"OUT",2,-0.0064396754075654,-0.0032198377037827,0.5,0,1
"SS","Justin Simmons",2555550,"SLANT",1,0.0627462530664333,0.0627462530664333,1,0,0
"OLB","K.J. Wright",2495252,"CROSS",1,0.00249229750991209,0.00249229750991209,1,0,1
"OLB","K.J. Wright",2495252,"HITCH",2,-0.404869221482611,-0.202434610741306,0.5,0,2
"CB","K'Waun Williams",2550654,"FLAT",1,0.449588807582127,0.449588807582127,1,0,1
"CB","K'Waun Williams",2550654,"GO",3,-1.16682953734712,-0.388943179115707,0.333333333333333,0,1
"CB","K'Waun Williams",2550654,"HITCH",1,0.0322394744663614,0.0322394744663614,1,0,1
"CB","K'Waun Williams",2550654,"IN",1,0.112651464248883,0.112651464248883,1,0,1
"CB","K'Waun Williams",2550654,"SLANT",3,0.0973862190017857,0.0324620730005952,0.333333333333333,0,2
"CB","Kareem Jackson",496735,"CORNER",1,-0.123797897166019,-0.123797897166019,0,0,0
"CB","Kareem Jackson",496735,"CROSS",2,0.476790398183877,0.238395199091939,0.5,0,1
"CB","Kareem Jackson",496735,"HITCH",4,0.660041007001774,0.165010251750443,0.75,0,4
"CB","Kareem Jackson",496735,"IN",2,0.230205431047922,0.115102715523961,0.5,0,2
"CB","Kareem Jackson",496735,"OUT",9,-0.0483227665642957,-0.00536919628492174,0.777777777777778,0,6
"CB","Kareem Jackson",496735,"POST",1,-0.215708917542226,-0.215708917542226,0,0,0
"CB","Kareem Jackson",496735,"SLANT",1,0.0968155296502337,0.0968155296502337,1,0,1
"OLB","Kareem Martin",2543738,"FLAT",1,0.18506037122895,0.18506037122895,1,0,0.5
"SS","Karl Joseph",2555342,"CROSS",1,-0.116635349320387,-0.116635349320387,0,0,1
"SS","Karl Joseph",2555342,"SLANT",1,0.0211332745251158,0.0211332745251158,1,0,1
"SS","Kavon Frazier",2555536,"FLAT",1,-0.235814470355533,-0.235814470355533,0,0,1
"SS","Kavon Frazier",2555536,"SCREEN",1,0.856865053385167,0.856865053385167,1,0,1
