"position","displayName","nflId_def","route","targets","completions","interceptions","eps_saved_ball_skills","eps_saved_ball_skills_per_target","PB"
"FS","Devin McCourty",494287,"GO",3,1,0,-0.35546555751425,-0.118488519171417,1
"FS","Devin McCourty",494287,"HITCH",1,1,0,-0.102916007981679,-0.102916007981679,0
"FS","Devin McCourty",494287,"IN",1,0,0,1.03031667859662,1.03031667859662,1
"FS","Devin McCourty",494287,"OUT",2,2,0,-2.09196465206417,-1.04598232603209,0
"FS","Devin McCourty",494287,"POST",1,1,0,-0.99045929437255,-0.99045929437255,0
"FS","Devin McCourty",494287,"SLANT",1,1,0,-0.320069417274154,-0.320069417274154,0
"CB","Dexter McDougle",2543608,"CORNER",1,1,0,-1.28883530070476,-1.28883530070476,0
"CB","Dexter McDougle",2543608,"OUT",1,0,0,0.101797957414788,0.101797957414788,1
"CB","Dominique Rodgers-Cromartie",306,"HITCH",1,1,0,0.022973462337956,0.022973462337956,0
"CB","Dominique Rodgers-Cromartie",306,"POST",1,0,0,0.995873639294078,0.995873639294078,1
"MLB","Dont'a Hightower",2533057,"FLAT",1,1,0,-0.241004340803974,-0.241004340803974,0
"MLB","Dont'a Hightower",2533057,"IN",1,1,0,-0.217413792267864,-0.217413792267864,0
"MLB","Dont'a Hightower",2533057,"OUT",2,1,0,0.480819887316525,0.240409943658263,0
"CB","Donte Jackson",2560753,"GO",7,4,0,-5.62529849002788,-0.803614070003983,1
"CB","Donte Jackson",2560753,"HITCH",5,3,1,0.751190595993022,0.150238119198604,0
"CB","Donte Jackson",2560753,"IN",2,2,0,-1.38464428432454,-0.692322142162271,0
"CB","Donte Jackson",2560753,"OUT",5,5,0,-1.89832626988335,-0.37966525397667,0
"CB","Donte Jackson",2560753,"POST",3,2,1,-0.33607946521316,-0.112026488404387,0
"CB","Donte Jackson",2560753,"SLANT",6,6,0,-7.12030495505035,-1.18671749250839,0
"CB","Donte Jackson",2560753,"WHEEL",1,0,0,2.95448622315465,2.95448622315465,1
"CB","Donte' Deayon",2556512,"FLAT",1,1,0,0.034610127068335,0.034610127068335,0
"CB","Donte' Deayon",2556512,"GO",2,0,0,1.57938082193818,0.789690410969088,2
"CB","Donte' Deayon",2556512,"POST",1,1,0,-1.11954790426834,-1.11954790426834,0
"LB","Dorian O'Daniel",2560827,"OUT",1,1,0,-0.138291047868567,-0.138291047868567,0
"S","Doug Middleton",2556617,"POST",1,1,0,-0.79291023215762,-0.79291023215762,0
"CB","Dre Kirkpatrick",2533060,"CORNER",1,0,0,1.10681528786642,1.10681528786642,1
"CB","Dre Kirkpatrick",2533060,"CROSS",1,0,0,0.170185683443521,0.170185683443521,0
"CB","Dre Kirkpatrick",2533060,"GO",8,5,0,-4.06767373754033,-0.508459217192541,2
"CB","Dre Kirkpatrick",2533060,"HITCH",4,3,0,1.17919745705972,0.294799364264931,0
"CB","Dre Kirkpatrick",2533060,"IN",3,2,0,-0.114784570410618,-0.038261523470206,0
"CB","Dre Kirkpatrick",2533060,"OUT",6,5,0,-0.976335105431112,-0.162722517571852,0
"CB","Dre Kirkpatrick",2533060,"POST",3,2,0,1.37150361217487,0.457167870724955,1
"CB","Dre Kirkpatrick",2533060,"SLANT",6,3,0,0.0286315105551331,0.00477191842585552,3
"LB","Duke Ejiofor",2560714,"CROSS",1,1,0,0.21045147817359,0.21045147817359,0
"OLB","Duke Riley",2557967,"CROSS",1,1,0,0.012628517308588,0.012628517308588,0
"OLB","Duke Riley",2557967,"GO",1,0,0,1.34558824318763,1.34558824318763,1
"OLB","Duke Riley",2557967,"HITCH",1,1,0,0.098270397122978,0.098270397122978,0
"OLB","Duke Riley",2557967,"IN",1,1,0,-0.13875765986207,-0.13875765986207,0
"FS","Duron Harmon",2541243,"IN",1,1,0,-0.457642616208503,-0.457642616208503,0
"FS","Duron Harmon",2541243,"OUT",2,2,0,-0.348756830608989,-0.174378415304495,0
"FS","Duron Harmon",2541243,"POST",1,1,0,-0.14085285162545,-0.14085285162545,0
"FS","Duron Harmon",2541243,"SLANT",1,1,0,-3.54511021825792,-3.54511021825792,0
"ILB","Dylan Cole",2559152,"FLAT",1,1,0,0.149486333069252,0.149486333069252,0
"ILB","Dylan Cole",2559152,"OUT",2,1,0,-0.673257883222533,-0.336628941611267,1
"CB","E.J. Gaines",2543823,"GO",2,1,0,-0.282229706471653,-0.141114853235827,1
"CB","E.J. Gaines",2543823,"HITCH",2,2,0,0.612410920523547,0.306205460261774,0
"CB","E.J. Gaines",2543823,"IN",3,2,0,-1.9378344796352,-0.645944826545068,0
"CB","E.J. Gaines",2543823,"POST",1,1,0,-2.12244903294712,-2.12244903294712,0
"CB","E.J. Gaines",2543823,"SLANT",1,0,0,0.930778440882187,0.930778440882187,1
"FS","Eddie Jackson",2558176,"CROSS",1,1,0,-0.63987885605919,-0.63987885605919,0
"FS","Eddie Jackson",2558176,"POST",1,0,0,2.8248259719976,2.8248259719976,0
"SS","Eddie Pleasant",2532928,"HITCH",1,1,0,-0.126739490344169,-0.126739490344169,0
"MLB","Elandon Roberts",2556119,"CROSS",3,3,0,0.407602640757314,0.135867546919105,0
"MLB","Elandon Roberts",2556119,"HITCH",1,1,0,-0.059165735565847,-0.059165735565847,0
"MLB","Elandon Roberts",2556119,"OUT",2,2,0,-0.572211839853357,-0.286105919926678,1
"CB","Eli Apple",2555277,"CORNER",1,1,0,-0.43472550272406,-0.43472550272406,0
"CB","Eli Apple",2555277,"CROSS",1,1,0,-0.1392309916999,-0.1392309916999,0
"CB","Eli Apple",2555277,"GO",7,1,0,6.0176812063739,0.8596687437677,4
"CB","Eli Apple",2555277,"HITCH",7,5,0,0.310486264618263,0.0443551806597518,1
"CB","Eli Apple",2555277,"IN",7,4,0,3.4282629837151,0.489751854816443,1
"CB","Eli Apple",2555277,"OUT",10,7,0,0.0960660440062853,0.00960660440062853,2
"CB","Eli Apple",2555277,"POST",5,4,0,-3.25864251288211,-0.651728502576423,1
"CB","Eli Apple",2555277,"SLANT",4,4,0,-1.15892932608183,-0.289732331520456,0
"LB","Elijah Lee",2558121,"CROSS",2,1,0,0.766423885486233,0.383211942743117,0
"LB","Elijah Lee",2558121,"FLAT",2,2,0,0.0953546616927179,0.0476773308463589,0
"LB","Elijah Lee",2558121,"HITCH",1,1,0,-0.121127038864316,-0.121127038864316,0
"LB","Elijah Lee",2558121,"OUT",3,3,0,-0.940932350407715,-0.313644116802572,0
"OLB","Emmanuel Lamur",2536032,"FLAT",1,1,0,0.089266714149045,0.089266714149045,0
"MLB","Eric Kendricks",2552312,"ANGLE",1,1,0,-0.141146272358307,-0.141146272358307,0
"MLB","Eric Kendricks",2552312,"CROSS",3,2,0,2.07337802561795,0.691126008539316,1
"MLB","Eric Kendricks",2552312,"FLAT",1,1,0,-0.003648937805765,-0.003648937805765,0
"MLB","Eric Kendricks",2552312,"HITCH",2,2,0,-0.259483890339462,-0.129741945169731,0
"MLB","Eric Kendricks",2552312,"OUT",8,5,1,5.88894991178812,0.736118738973515,1
"MLB","Eric Kendricks",2552312,"POST",1,1,0,-0.45005063299804,-0.45005063299804,0
"MLB","Eric Kendricks",2552312,"SCREEN",3,3,0,-0.921346470916685,-0.307115490305562,0
"MLB","Eric Kendricks",2552312,"WHEEL",1,1,0,-1.175987912811,-1.175987912811,0
"FS","Eric Murray",2555173,"CORNER",1,0,1,4.33057176382347,4.33057176382347,0
"FS","Eric Murray",2555173,"CROSS",1,0,0,0.669646713997624,0.669646713997624,0
"FS","Eric Murray",2555173,"IN",2,2,0,-0.672592002090692,-0.336296001045346,0
"FS","Eric Murray",2555173,"OUT",1,1,0,-1.98561188743482,-1.98561188743482,0
"SS","Eric Reid",2540152,"HITCH",1,0,0,0.718851581308268,0.718851581308268,0
"CB","Eric Rowe",2552255,"CROSS",2,2,0,-0.934810400795548,-0.467405200397774,0
"CB","Eric Rowe",2552255,"GO",3,2,0,-0.629157875886964,-0.209719291962321,0
"CB","Eric Rowe",2552255,"HITCH",1,1,0,0.228857635000111,0.228857635000111,0
"CB","Eric Rowe",2552255,"IN",1,0,0,-1.63856910533958,-1.63856910533958,1
"CB","Eric Rowe",2552255,"OUT",1,1,0,-0.86089477068941,-0.86089477068941,0
"CB","Eric Rowe",2552255,"SLANT",1,1,0,-0.97063474933205,-0.97063474933205,0
"FS","Eric Weddle",2495775,"HITCH",1,1,0,-0.75347103957116,-0.75347103957116,0
"FS","Eric Weddle",2495775,"OUT",1,0,0,0.947175885835173,0.947175885835173,0
"FS","Eric Weddle",2495775,"SLANT",1,1,0,-0.387563022153008,-0.387563022153008,0
"OLB","Eric Wilson",2559012,"OUT",2,2,0,0.107749075808416,0.053874537904208,0
"SS","Erik Harris",2555568,"IN",1,0,0,3.51647157322525,3.51647157322525,0
"SS","Erik Harris",2555568,"SLANT",2,1,0,-0.0249302966803693,-0.0124651483401846,1
"CB","Fabian Moreau",2558136,"CROSS",6,4,0,0.442818496946047,0.0738030828243412,0
"CB","Fabian Moreau",2558136,"GO",2,2,0,-2.34459825697893,-1.17229912848946,0
"CB","Fabian Moreau",2558136,"IN",1,0,0,0.861342444293463,0.861342444293463,0
"CB","Fabian Moreau",2558136,"OUT",10,9,0,-3.84435591457678,-0.384435591457678,1
"CB","Fabian Moreau",2558136,"POST",6,5,0,-2.55274212646401,-0.425457021077336,0
"CB","Fabian Moreau",2558136,"SLANT",2,1,0,0.47088786297168,0.23544393148584,1
"LB","Foye Oluokun",2561132,"CROSS",1,1,0,-0.0145159219524721,-0.0145159219524721,0
"LB","Foye Oluokun",2561132,"FLAT",2,2,0,-0.161494680361379,-0.0807473401806897,0
"LB","Foye Oluokun",2561132,"GO",3,1,0,-0.0938165494136702,-0.0312721831378901,1
"LB","Foye Oluokun",2561132,"HITCH",6,5,0,0.106696043709493,0.0177826739515822,0
"LB","Foye Oluokun",2561132,"OUT",2,2,0,0.357644308838039,0.17882215441902,0
"LB","Foye Oluokun",2561132,"POST",1,0,0,1.28918172777137,1.28918172777137,0
"LB","Frankie Luvu",2561366,"FLAT",2,2,0,-0.686877814531333,-0.343438907265667,0
"LB","Fred Warner",2560917,"ANGLE",1,1,0,-0.036017253636435,-0.036017253636435,0
"LB","Fred Warner",2560917,"CROSS",4,4,0,-0.651860722701644,-0.162965180675411,0
"LB","Fred Warner",2560917,"FLAT",2,2,0,0.293050697116777,0.146525348558388,0
"LB","Fred Warner",2560917,"HITCH",1,1,0,0.0604965745349722,0.0604965745349722,0
"LB","Fred Warner",2560917,"OUT",1,1,0,-0.0550214145605722,-0.0550214145605722,0
"LB","Fred Warner",2560917,"POST",1,1,0,-0.42106535759907,-0.42106535759907,0
"CB","Gareon Conley",2558062,"CORNER",2,2,0,-2.42235912817195,-1.21117956408597,1
"CB","Gareon Conley",2558062,"CROSS",1,1,0,-0.1325891140772,-0.1325891140772,0
"CB","Gareon Conley",2558062,"FLAT",1,1,0,-0.355374833541777,-0.355374833541777,0
"CB","Gareon Conley",2558062,"GO",7,1,1,7.58317559243117,1.08331079891874,5
"CB","Gareon Conley",2558062,"IN",3,1,0,-1.51129830696038,-0.503766102320128,2
"CB","Gareon Conley",2558062,"OUT",4,3,0,1.41733882149366,0.354334705373416,1
"CB","Gareon Conley",2558062,"POST",1,1,0,-0.3649535831192,-0.3649535831192,0
"CB","Gareon Conley",2558062,"SLANT",5,3,0,-0.847986423961113,-0.169597284792223,1
"LB","Genard Avery",2560964,"ANGLE",1,1,0,-1.10227311078145,-1.10227311078145,0
"LB","Genard Avery",2560964,"HITCH",2,1,0,0.205175257344032,0.102587628672016,1
"LB","Genard Avery",2560964,"OUT",1,0,0,0.0389776267083799,0.0389776267083799,1
"FS","George Iloka",2532869,"IN",1,0,0,0.212952190682769,0.212952190682769,0
"ILB","Gerald Hodges",2539293,"ANGLE",2,2,0,-0.00530915833946671,-0.00265457916973336,0
"ILB","Gerald Hodges",2539293,"FLAT",1,1,0,-0.416816836243782,-0.416816836243782,0
"ILB","Gerald Hodges",2539293,"HITCH",3,3,0,-0.270898287475985,-0.0902994291586618,0
"ILB","Gerald Hodges",2539293,"OUT",1,1,0,0.076843571771786,0.076843571771786,0
"FS","Glover Quin",71441,"CROSS",2,2,0,-0.721897757892492,-0.360948878946246,0
"FS","Glover Quin",71441,"IN",1,1,0,-0.554361641092984,-0.554361641092984,0
"FS","Glover Quin",71441,"OUT",2,2,0,-0.438703621119479,-0.21935181055974,0
"CB","Grant Haley",2561001,"CORNER",1,0,0,0.665475216557973,0.665475216557973,1
"CB","Grant Haley",2561001,"CROSS",5,5,0,-3.43377374493167,-0.686754748986334,0
"CB","Grant Haley",2561001,"HITCH",1,1,0,-2.45489004599013,-2.45489004599013,0
"CB","Grant Haley",2561001,"IN",1,0,0,1.17137887820813,1.17137887820813,0
"CB","Grant Haley",2561001,"OUT",5,4,0,-0.0119169567418924,-0.00238339134837848,0
"CB","Grant Haley",2561001,"SLANT",2,2,0,-3.93220493897306,-1.96610246948653,0
"CB","Grant Haley",2561001,"WHEEL",1,1,0,-0.792435169761068,-0.792435169761068,0
"CB","Greg Mabin",2558971,"GO",3,2,0,-0.323473379113483,-0.107824459704494,0
"CB","Greg Mabin",2558971,"OUT",2,2,0,-0.577569618832147,-0.288784809416073,0
"CB","Greg Mabin",2558971,"POST",1,0,0,0.345511097277281,0.345511097277281,1
"DB","Greg Stroman",2560886,"GO",2,2,0,-3.43357878235634,-1.71678939117817,0
"DB","Greg Stroman",2560886,"HITCH",4,3,0,0.343563952314504,0.0858909880786259,0
"DB","Greg Stroman",2560886,"IN",1,1,0,-0.256048322928073,-0.256048322928073,0
"DB","Greg Stroman",2560886,"OUT",3,3,0,-0.884540986118569,-0.294846995372856,1
"DB","Greg Stroman",2560886,"POST",1,0,0,1.77574890928713,1.77574890928713,1
"DB","Greg Stroman",2560886,"SLANT",1,1,0,-0.27418032463168,-0.27418032463168,0
"FS","Ha Ha Clinton-Dix",2543470,"OUT",1,1,0,-1.32326761192562,-1.32326761192562,0
"ILB","Haason Reddick",2557887,"ANGLE",1,1,0,0.016314662748834,0.016314662748834,0
"ILB","Haason Reddick",2557887,"CROSS",2,2,0,-0.293271693481554,-0.146635846740777,0
"ILB","Haason Reddick",2557887,"HITCH",2,0,0,3.6637158086896,1.8318579043448,1
"ILB","Haason Reddick",2557887,"OUT",9,8,0,-0.381222618223762,-0.0423580686915291,0
"ILB","Haason Reddick",2557887,"SLANT",1,1,0,-0.900050636263588,-0.900050636263588,0
"MLB","Hardy Nickerson",2558982,"GO",2,1,0,0.512888868538793,0.256444434269397,0
"MLB","Hardy Nickerson",2558982,"HITCH",3,3,0,-1.15119129408092,-0.383730431360307,0
"MLB","Hardy Nickerson",2558982,"IN",3,2,0,0.134444387034187,0.0448147956780624,1
"MLB","Hardy Nickerson",2558982,"OUT",3,3,0,-0.851260466550071,-0.283753488850024,0
"OLB","Harold Landry",2560784,"OUT",1,1,0,-0.432327422276063,-0.432327422276063,0
"FS","Harrison Smith",2532948,"CORNER",2,2,0,-0.65738948169688,-0.32869474084844,0
"FS","Harrison Smith",2532948,"CROSS",1,1,0,0.228689689243529,0.228689689243529,0
"FS","Harrison Smith",2532948,"FLAT",1,1,0,0.322363159025822,0.322363159025822,0
"FS","Harrison Smith",2532948,"IN",1,1,0,-0.164604671580108,-0.164604671580108,0
"FS","Harrison Smith",2532948,"POST",2,2,0,-1.03633800298107,-0.518169001490537,0
"CB","Holton Hill",2560741,"CORNER",1,1,0,-1.27184291273995,-1.27184291273995,0
"CB","Holton Hill",2560741,"GO",3,0,0,3.92552582543088,1.30850860847696,5
"CB","Holton Hill",2560741,"HITCH",1,1,0,-0.039252584713659,-0.039252584713659,0
"CB","Holton Hill",2560741,"IN",2,1,1,4.48344261331467,2.24172130665733,0
"CB","Holton Hill",2560741,"OUT",4,3,0,2.05633911391883,0.514084778479707,0
"DB","Isaac Yiadom",2560946,"GO",3,2,0,-0.58773910357312,-0.195913034524373,1
"DB","Isaac Yiadom",2560946,"HITCH",3,3,0,-4.54625896956292,-1.51541965652097,0
"DB","Isaac Yiadom",2560946,"IN",1,1,0,-0.060455503382172,-0.060455503382172,0
"DB","Isaac Yiadom",2560946,"OUT",3,1,1,3.79308520910777,1.26436173636926,1
"DB","Isaac Yiadom",2560946,"POST",2,2,0,-1.09208645941399,-0.546043229706995,0
"DB","Isaac Yiadom",2560946,"SLANT",5,4,0,-0.324246098308732,-0.0648492196617464,0
"S","Isaiah Johnson",2556567,"CORNER",2,1,0,-0.31018148841196,-0.15509074420598,1
"S","Isaiah Johnson",2556567,"GO",1,1,0,-0.74390456121898,-0.74390456121898,0
"S","Isaiah Johnson",2556567,"OUT",2,2,0,-1.08571180449966,-0.542855902249828,0
"S","Isaiah Johnson",2556567,"SLANT",1,1,0,0.0966175658228849,0.0966175658228849,0
"CB","Isaiah Oliver",2560830,"CROSS",1,0,0,1.3686757023577,1.3686757023577,1
"CB","Isaiah Oliver",2560830,"GO",8,4,0,0.678847582037781,0.0848559477547226,3
"CB","Isaiah Oliver",2560830,"HITCH",2,0,0,3.11078503014122,1.55539251507061,2
"CB","Isaiah Oliver",2560830,"IN",1,1,0,0.022066861416168,0.022066861416168,0
"CB","Isaiah Oliver",2560830,"OUT",2,2,0,-1.39248729020372,-0.69624364510186,0
"DB","J.C. Jackson",2560754,"CORNER",1,0,0,2.25261227067104,2.25261227067104,1
"DB","J.C. Jackson",2560754,"CROSS",1,1,0,-0.308405209037853,-0.308405209037853,0
"DB","J.C. Jackson",2560754,"GO",4,1,2,5.22639365566916,1.30659841391729,0
"DB","J.C. Jackson",2560754,"HITCH",3,3,0,-0.340970434690662,-0.113656811563554,0
"DB","J.C. Jackson",2560754,"IN",1,1,0,-0.372586001951749,-0.372586001951749,0
"DB","J.C. Jackson",2560754,"OUT",5,5,0,-2.24303943432976,-0.448607886865951,0
"DB","J.C. Jackson",2560754,"SLANT",4,4,0,-0.881428134626827,-0.220357033656707,0
"FS","J.J. Wilcox",2540219,"CROSS",1,1,0,0.00260996385491202,0.00260996385491202,0
"FS","J.J. Wilcox",2540219,"OUT",1,1,0,-0.080926712417112,-0.080926712417112,0
"LB","Ja'Whaun Bentley",2561143,"CROSS",1,1,0,-0.180885726765807,-0.180885726765807,0
"LB","Ja'Whaun Bentley",2561143,"POST",1,0,1,2.42301075785864,2.42301075785864,0
"FS","Jabrill Peppers",2557980,"CORNER",1,1,0,-1.90569238668009,-1.90569238668009,0
"FS","Jabrill Peppers",2557980,"CROSS",1,1,0,-0.295927044962267,-0.295927044962267,0
"FS","Jabrill Peppers",2557980,"GO",1,0,0,0.587263688759137,0.587263688759137,1
"FS","Jabrill Peppers",2557980,"OUT",1,0,0,0.255090886990948,0.255090886990948,1
"FS","Jabrill Peppers",2557980,"POST",1,0,0,1.03086886989182,1.03086886989182,0
"FS","Jabrill Peppers",2557980,"SLANT",1,1,0,-0.165442434467427,-0.165442434467427,0
"LB","Jack Cichy",2561022,"HITCH",1,1,0,-0.170924778451259,-0.170924778451259,0
"SS","Jahleel Addae",2541958,"POST",2,2,0,-0.244815176357735,-0.122407588178867,0
"CB","Jaire Alexander",2560952,"CORNER",2,2,0,-1.08462427731431,-0.542312138657155,0
"CB","Jaire Alexander",2560952,"CROSS",7,5,0,-1.07883554261939,-0.154119363231342,2
"CB","Jaire Alexander",2560952,"GO",7,5,0,-5.71429070095214,-0.816327242993163,1
"CB","Jaire Alexander",2560952,"HITCH",1,1,0,-0.129211606213243,-0.129211606213243,0
"CB","Jaire Alexander",2560952,"IN",3,3,0,-1.27156623572175,-0.423855411907249,0
"CB","Jaire Alexander",2560952,"OUT",6,4,0,-0.847582928438286,-0.141263821406381,0
"CB","Jaire Alexander",2560952,"POST",5,2,0,1.71669861427973,0.343339722855946,2
"CB","Jaire Alexander",2560952,"SLANT",7,4,0,-1.72173875875614,-0.245962679822305,0
"CB","Jalen Davis",2561316,"OUT",1,1,0,-0.201574048675821,-0.201574048675821,0
"CB","Jalen Davis",2561316,"SLANT",2,2,0,-0.735390136841227,-0.367695068420614,0
"CB","Jalen Mills",2555383,"CORNER",1,0,0,1.54775915298234,1.54775915298234,1
"CB","Jalen Mills",2555383,"GO",4,2,0,-1.28608991610719,-0.321522479026797,2
"CB","Jalen Mills",2555383,"HITCH",5,4,0,-0.368622996601845,-0.0737245993203691,2
"CB","Jalen Mills",2555383,"IN",2,2,0,-0.439618964601175,-0.219809482300587,0
"CB","Jalen Mills",2555383,"OUT",5,4,0,-0.53275880872172,-0.106551761744344,1
"CB","Jalen Mills",2555383,"POST",4,4,0,-4.88810965392413,-1.22202741348103,0
"CB","Jalen Mills",2555383,"SLANT",4,3,0,-1.13196277278344,-0.28299069319586,0
"CB","Jalen Ramsey",2555280,"CORNER",1,1,0,-0.42958290607419,-0.42958290607419,0
"CB","Jalen Ramsey",2555280,"CROSS",8,6,0,-1.47756298638442,-0.184695373298052,2
"CB","Jalen Ramsey",2555280,"GO",5,4,0,-3.62228801123898,-0.724457602247796,0
"CB","Jalen Ramsey",2555280,"HITCH",10,6,0,0.0421035388961561,0.00421035388961561,3
"CB","Jalen Ramsey",2555280,"IN",2,1,0,0.031953791182348,0.015976895591174,1
"CB","Jalen Ramsey",2555280,"OUT",8,6,0,2.50605943631171,0.313257429538964,1
"CB","Jalen Ramsey",2555280,"POST",3,1,2,5.35756027085618,1.78585342361873,0
"CB","Jalen Ramsey",2555280,"SCREEN",1,1,0,0.329683098585655,0.329683098585655,0
"CB","Jalen Ramsey",2555280,"SLANT",4,2,0,0.470840627616307,0.117710156904077,1
"SS","Jamal Adams",2557979,"CORNER",1,1,0,-1.77854735762049,-1.77854735762049,0
"SS","Jamal Adams",2557979,"CROSS",1,0,0,0.992582624130219,0.992582624130219,0
"SS","Jamal Adams",2557979,"GO",1,0,0,1.22349598594038,1.22349598594038,1
"SS","Jamal Adams",2557979,"IN",1,0,0,0.626869485149969,0.626869485149969,1
"SS","Jamal Adams",2557979,"OUT",4,2,0,-2.38222549326465,-0.595556373316162,0
"CB","Jamal Agnew",2558821,"CROSS",1,1,0,-0.378498713896055,-0.378498713896055,0
"CB","Jamal Agnew",2558821,"HITCH",1,1,0,-0.21537997702352,-0.21537997702352,0
"CB","Jamal Agnew",2558821,"IN",2,2,0,-0.560564915122751,-0.280282457561375,0
"CB","Jamal Agnew",2558821,"OUT",1,1,0,0.018171206376907,0.018171206376907,0
"CB","Jamar Taylor",2539932,"GO",2,2,0,-2.68248846794586,-1.34124423397293,0
"CB","Jamar Taylor",2539932,"IN",1,0,0,0.342304856542647,0.342304856542647,0
"CB","Jamar Taylor",2539932,"OUT",2,2,0,-1.17329976184544,-0.586649880922721,0
"CB","Jamar Taylor",2539932,"POST",3,3,0,-1.35494590311298,-0.451648634370992,0
"CB","Jamar Taylor",2539932,"SLANT",3,3,0,-2.27859625747618,-0.759532085825393,0
"CB","James Bradberry",2555175,"CORNER",4,2,0,-2.16237429024463,-0.540593572561157,2
"CB","James Bradberry",2555175,"CROSS",3,3,0,-1.09880555740714,-0.366268519135713,0
"CB","James Bradberry",2555175,"GO",6,3,0,1.72530258771159,0.287550431285266,1
"CB","James Bradberry",2555175,"HITCH",3,3,0,-2.61561479418027,-0.871871598060092,0
"CB","James Bradberry",2555175,"IN",4,4,0,-1.83788333148963,-0.459470832872408,0
"CB","James Bradberry",2555175,"OUT",10,7,0,-1.08449238683234,-0.108449238683234,0
"CB","James Bradberry",2555175,"POST",5,3,0,-2.59856260171719,-0.519712520343437,2
"CB","James Bradberry",2555175,"SLANT",12,7,0,1.80230012609826,0.150191677174855,4
"OLB","Jamie Collins",2539311,"FLAT",2,1,0,0.492502655532238,0.246251327766119,1
"OLB","Jamie Collins",2539311,"HITCH",2,2,0,0.119126842374982,0.0595634211874909,0
"OLB","Jamie Collins",2539311,"OUT",3,3,0,-0.683694452007823,-0.227898150669274,0
"OLB","Jamie Collins",2539311,"SCREEN",1,1,0,-0.309383138359387,-0.309383138359387,0
"CB","Janoris Jenkins",2532875,"CORNER",1,0,0,1.26036353389332,1.26036353389332,1
"CB","Janoris Jenkins",2532875,"CROSS",3,2,0,0.40309917776018,0.134366392586727,1
"CB","Janoris Jenkins",2532875,"GO",8,5,1,2.97056656371811,0.371320820464764,2
"CB","Janoris Jenkins",2532875,"IN",4,4,0,-0.932984857697353,-0.233246214424338,0
"CB","Janoris Jenkins",2532875,"OUT",7,5,0,-1.31160403025555,-0.187372004322221,2
"CB","Janoris Jenkins",2532875,"POST",4,2,0,-3.17527365436116,-0.793818413590291,2
"CB","Janoris Jenkins",2532875,"SLANT",10,7,0,2.67383277906536,0.267383277906536,3
"CB","Janoris Jenkins",2532875,"undefined",2,1,0,0.744589061656183,0.372294530828091,0
"FS","Jaquiski Tartt",2552391,"OUT",4,3,0,-1.85821592910983,-0.464553982277457,0
"MLB","Jarrad Davis",2557855,"GO",2,1,0,-1.13506359714992,-0.567531798574958,0
"MLB","Jarrad Davis",2557855,"HITCH",1,1,0,0.43078041734732,0.43078041734732,0
"MLB","Jarrad Davis",2557855,"OUT",1,1,0,0.0847246953008226,0.0847246953008226,0
"MLB","Jarrad Davis",2557855,"SCREEN",1,1,0,0.17480895412899,0.17480895412899,0
"SS","Jarrod Wilson",2556711,"GO",1,0,0,0.960329501158735,0.960329501158735,1
"SS","Jarrod Wilson",2556711,"OUT",1,0,0,1.67894663943501,1.67894663943501,1
"CB","Jason McCourty",89756,"CORNER",2,1,1,2.45523896737685,1.22761948368842,0
"CB","Jason McCourty",89756,"CROSS",7,4,0,5.54838334959812,0.792626192799731,2
"CB","Jason McCourty",89756,"FLAT",1,1,0,-4.35147697002362,-4.35147697002362,0
"CB","Jason McCourty",89756,"GO",6,3,0,-0.317124311848987,-0.0528540519748312,2
"CB","Jason McCourty",89756,"HITCH",2,2,0,-0.732452944708164,-0.366226472354082,0
"CB","Jason McCourty",89756,"IN",2,1,0,-0.548556680938923,-0.274278340469461,0
"CB","Jason McCourty",89756,"OUT",10,8,0,0.700909022154028,0.0700909022154028,1
"CB","Jason McCourty",89756,"POST",2,1,0,-0.806448749034336,-0.403224374517168,0
"CB","Jason McCourty",89756,"SCREEN",1,1,0,-0.466658170197487,-0.466658170197487,0
"CB","Jason McCourty",89756,"SLANT",2,1,0,-1.60174416114286,-0.800872080571431,1
"OLB","Jatavis Brown",2556148,"CROSS",2,2,0,-1.27748962892808,-0.63874481446404,0
"OLB","Jatavis Brown",2556148,"HITCH",4,4,0,-1.15876593986806,-0.289691484967016,0
"OLB","Jatavis Brown",2556148,"IN",2,1,0,-0.226366839846483,-0.113183419923241,0
"OLB","Jatavis Brown",2556148,"OUT",4,3,0,0.382956511909866,0.0957391279774665,1
"OLB","Jatavis Brown",2556148,"POST",1,1,0,-0.048430199579922,-0.048430199579922,0
"CB","Javien Elliott",2556934,"CROSS",2,2,0,-1.64966278951036,-0.824831394755178,0
"CB","Javien Elliott",2556934,"FLAT",1,1,0,-0.107251298783526,-0.107251298783526,0
"CB","Javien Elliott",2556934,"HITCH",1,1,0,-0.458378290840725,-0.458378290840725,0
"CB","Javien Elliott",2556934,"IN",1,1,0,-0.307756305694724,-0.307756305694724,0
"CB","Javien Elliott",2556934,"OUT",1,1,0,-0.251558765790669,-0.251558765790669,0
"CB","Javien Elliott",2556934,"SLANT",1,1,0,-1.39667459011679,-1.39667459011679,0
"MLB","Jaylon Smith",2555310,"CROSS",1,1,0,-0.241359198399032,-0.241359198399032,1
"MLB","Jaylon Smith",2555310,"HITCH",4,3,0,0.0879700165662614,0.0219925041415653,1
"MLB","Jaylon Smith",2555310,"IN",1,1,0,0.149358862581657,0.149358862581657,0
"MLB","Jaylon Smith",2555310,"OUT",2,2,0,-0.895741615056096,-0.447870807528048,0
