"qualifying","position","displayName","nflId_def","targets","completions","interceptions","completion_perc","interception_perc","e_comp_perc","e_int_perc","completions_saved","completions_saved_per_target","interceptions_created","interceptions_created_per_target","expected_epa","actual_epa","epa_pass_arrived_avg","epa_result_avg","eps_saved_ball_skills","eps_saved_ball_skills_per_target","eps_int_returns","ball_hawk_ints","ball_hawk_ints_eps","ball_hawk_eps_int_returns","ball_hawk_pbus","ball_hawk_pbus_eps","ball_skills_penalties","avg_ball_skills_penalties_eps","ball_skills_penalties_eps","PB","routes","e_ball_hawk_eps","eps_saved_ball_skills_per_target_w_penalties","eps_saved_ball_skills_w_penalties","hands_on_ball_plays","hands_on_ball_rate","eps_ball_hawk"
1,"CB","Jaire Alexander",2560952,40,26,0,0.65,0,0.582515550075,0.072230598055,-2.699377997,-0.067484449925,-2.8892239222,-0.072230598055,6.85488937253676,22.6824398845015,0.171372234313419,0.567060997112538,-15.8275505119648,-0.395688762799119,0,0,0,0,0,0,0,0,0,5,232,0.746528323683417,-0.395688762799119,-14.4380541921525,5,0.125,-0.746528323683417
0,"OLB","Matt Milano",2557969,8,4,1,0.5,0.125,0.7111668825,0.06339154355,1.68933506,0.2111668825,0.4928676516,0.06160845645,3.05875234160071,-2.66727268703334,0.382344042700089,-0.333409085879167,5.72602502863405,0.715753128579256,1.4722565079141,0,0,0,1,1.63419044816707,0,0,0,3,75,0.241334587397656,0.715753128579256,6.0039242925965,4,0.5,1.39285586076941
0,"SS","Kenny Vaccaro",2539320,3,1,1,0.333333333333333,0.333333333333333,0.77027604,0.0364316397,1.31082812,0.436942706666667,0.8907050809,0.296901693633333,3.71850503246779,-1.53375522560739,1.23950167748926,-0.511251741869132,5.25226025807519,1.7507534193584,-0.00511208172497013,0,0,0,0,0,0,0,0,1,34,0.109405012953604,1.7507534193584,5.35647248206111,2,0.666666666666667,-0.109405012953604
0,"SS","Reshad Jones",496739,4,3,1,0.75,0.25,0.873759185,0.01110474907,0.49503674,0.123759185,0.95558100372,0.23889525093,4.07929972412234,-1.13518403261305,1.01982493103058,-0.283796008153263,5.21448375673539,1.30362093918385,1.38917260048789,0,0,0,0,0,0,0,0,0,34,0.109405012953604,1.30362093918385,5.35343338871662,1,0.25,-0.109405012953604
0,"LB","Darius Leonard",2560789,19,14,1,0.736842105263158,0.0526315789473684,0.809457971578947,0.0185425850521053,1.37970146,0.0726158663157895,0.64769088401,0.0340889938952632,11.94606566675,7.73858230575682,0.628740298249999,0.407293805566148,4.20748336099316,0.221446492683851,0.267049253165902,0,0,0,0,0,0,0,0,3,94,0.302472682871729,0.221446492683851,4.86749411290399,4,0.210526315789474,-0.302472682871729
0,"FS","Jordan Poyer",2539290,3,2,1,0.666666666666667,0.333333333333333,0.704636643333333,0.0455243405333333,0.11390993,0.0379699766666667,0.8634269784,0.2878089928,1.01316785608509,-3.51644746984078,0.337722618695031,-1.17214915661359,4.52961532592587,1.50987177530862,-0.7146161091876,0,0,0,0,0,0,0,0,0,39,0.125493985446781,1.50987177530862,4.63382754991179,1,0.333333333333333,-0.125493985446781
0,"CB","Sherrick McManis",494289,7,3,0,0.428571428571429,0,0.48057419,0.0986820988485714,0.36401933,0.0520027614285714,-0.69077469194,-0.0986820988485714,4.33167236826703,-0.0483744301810639,0.618810338323861,-0.00691063288300913,4.38004679844809,0.62572097120687,0,0,0,0,0,0,0,0,0,3,78,0.250987970893563,0.62572097120687,4.62320865441524,3,0.428571428571429,-0.250987970893563
0,"MLB","Eric Kendricks",2552312,21,16,1,0.761904761904762,0.0476190476190476,0.76955533,0.0178794245252381,0.16066193,0.00765056809523809,0.62453208497,0.0297396230938095,9.67862999910906,5.90854599726882,0.460887142814717,0.281359333203277,3.77008400184023,0.17952780961144,-0.0362646590376894,0,0,0,0,0,0,0,0,2,72,0.23168120390175,0.17952780961144,4.49956956974167,3,0.142857142857143,-0.23168120390175
0,"SS","Micah Hyde",2539240,5,3,0,0.6,0,0.746491974,0.0180599792,0.73245987,0.146491974,-0.090299896,-0.0180599792,6.07311386714004,1.80257036417882,1.21462277342801,0.360514072835763,4.27054350296122,0.854108700592245,0,0,0,0,0,0,0,0,0,2,38,0.122276190948146,0.854108700592245,4.44423054293776,2,0.4,-0.122276190948146
0,"CB","Kevin King",2557996,11,6,1,0.545454545454545,0.0909090909090909,0.678002388181818,0.0215930898363636,1.45802627,0.132547842727273,0.7624760118,0.0693160010727273,10.2552318482577,6.37921708021138,0.932293804387064,0.579928825473762,3.87601476804632,0.352364978913302,-0.0136998728613058,0,0,0,0,0,0,0,0,1,86,0.276730326882646,0.352364978913302,4.2581262559947,2,0.181818181818182,-0.276730326882646
0,"SS","John Johnson",2558183,12,8,2,0.666666666666667,0.166666666666667,0.635204755833333,0.028776897075,-0.37754293,-0.0314619108333333,1.6546772351,0.137889769591667,6.99328173747472,3.15895904704224,0.582773478122893,0.26324658725352,3.83432269043247,0.319526890869373,2.83540278120148,0,0,0,2,2.09232693172916,0,0,0,3,74,0.238116792899021,0.319526890869373,4.25117158637615,5,0.416666666666667,1.85421013883014
0,"ILB","Mark Barron",2532789,9,7,0,0.777777777777778,0,0.816758142222222,0.00799811712555556,0.35082328,0.0389803644444445,-0.07198305413,-0.00799811712555556,5.06137606091905,1.26176557213539,0.562375117879894,0.14019617468171,3.79961048878366,0.422178943198184,0,0,0,0,0,0,0,0,0,1,62,0.199503258915396,0.422178943198184,4.11224716074142,1,0.111111111111111,-0.199503258915396
0,"OLB","Thomas Davis",2506352,18,15,0,0.833333333333333,0,0.799326993888889,0.0230738000538889,-0.61211411,-0.0340063394444445,-0.41532840097,-0.0230738000538889,5.5096707137495,2.03919626277857,0.306092817430528,0.113288681265476,3.47047445097094,0.192804136165052,0,0,0,0,0,0,0,0,0,3,77,0.247770176394927,0.192804136165052,4.09574779488645,3,0.166666666666667,-0.247770176394927
0,"CB","Lafayette Pitts",2556652,3,0,0,0,0,0.64594432,0.0474088765666667,1.93783296,0.64594432,-0.1422266297,-0.0474088765666667,2.41261414660903,-1.41689674762743,0.804204715536344,-0.47229891587581,3.82951089423646,1.27650363141215,0,0,0,0,0,0,0,0,0,0,31,0.099751629457698,1.27650363141215,3.93372311822238,0,0,-0.099751629457698
0,"OLB","Najee Goode",2533016,2,1,1,0.5,0.5,0.852201195,0.019802106145,0.70440239,0.352201195,0.96039578771,0.480197893855,1.51137226954534,-2.33744071611405,0.755686134772668,-1.16872035805703,3.84881298565939,1.92440649282969,0.219429031136197,0,0,0,0,0,0,0,0,0,6,0.0193067669918125,1.92440649282969,3.91828780165,1,0.5,-0.0193067669918125
0,"LB","Nate Gerry",2558175,2,1,1,0.5,0.5,0.541711095,0.1036714935,0.0834221900000001,0.041711095,0.792657013,0.3963285065,-0.850417852740876,-4.68749450030976,-0.425208926370438,-2.34374725015488,3.83707664756889,1.91853832378444,-0.0471092281915473,0,0,0,0,0,0,0,0,0,5,0.0160889724931771,1.91853832378444,3.9065514635595,1,0.5,-0.0160889724931771
0,"FS","Antoine Bethea",2495807,9,5,0,0.555555555555556,0,0.700788072222222,0.0407664669644444,1.30709265,0.145232516666667,-0.36689820268,-0.0407664669644444,3.83368662003115,0.312952743982887,0.425965180003461,0.0347725271092097,3.52073387604826,0.391192652894251,0,0,0,0,0,0,0,0,0,2,79,0.254205765392198,0.391192652894251,3.83337054800602,2,0.222222222222222,-0.254205765392198
0,"SS","Quandre Diggs",2552262,18,12,1,0.666666666666667,0.0555555555555556,0.716657552777778,0.0246151838555556,0.89983595,0.0499908861111111,0.5569266906,0.0309403717,14.4114693634639,11.3545330627249,0.800637186859104,0.630807392373605,3.05693630073898,0.169829794485499,-1.33894470462081e-05,0,0,0,0,0,0,0,0,2,79,0.254205765392198,0.169829794485499,3.6822096446545,3,0.166666666666667,-0.254205765392198
0,"SS","Erik Harris",2555568,3,1,0,0.333333333333333,0,0.727799733333333,0.0132445676666667,1.1833992,0.3944664,-0.039733703,-0.0132445676666667,2.36084046485285,-1.13070081169203,0.786946821617617,-0.37690027056401,3.49154127654488,1.16384709218163,0,0,0,0,1,1.33030603733663,0,0,0,2,25,0.0804448624658855,1.16384709218163,3.5957535005308,2,0.666666666666667,1.24986117487074
0,"ILB","Benardrick McKinney",2552490,7,4,1,0.571428571428571,0.142857142857143,0.62246277,0.0251792184985714,0.35723939,0.0510341985714286,0.82374547051,0.117677924358571,1.15894561849834,-2.1612159753337,0.165563659785478,-0.308745139333386,3.32016159383204,0.474308799118863,-0.226014175280704,0,0,0,0,0,0,0,0,1,76,0.244552381896292,0.474308799118863,3.56332344979919,2,0.285714285714286,-0.244552381896292
0,"ILB","Reggie Ragland",2555169,2,1,0,0.5,0,0.873203225,0.00747523395,0.74640645,0.373203225,-0.0149504679,-0.00747523395,2.0915722313703,-1.06418459250718,1.04578611568515,-0.532092296253591,3.15575682387748,1.57787841193874,0,0,0,0,0,0,0,0,0,0,17,0.0547025064768021,1.57787841193874,3.22523163986809,0,0,-0.0547025064768021
0,"CB","Bashaud Breeland",2543571,11,7,1,0.636363636363636,0.0909090909090909,0.634943461818182,0.0380537309272727,-0.0156219200000001,-0.00142017454545455,0.5814089598,0.0528553599818182,4.83791194716164,2.01337238444604,0.439810177014695,0.183033853131458,2.82453956271561,0.256776323883237,3.22062439840983,0,0,0,0,0,0,0,0,2,93,0.299254888373094,0.256776323883237,3.20665105066398,3,0.272727272727273,-0.299254888373094
0,"OLB","Terrell Suggs",2505660,1,0,0,0,0,0.8376668,0.0021417197,0.8376668,0.8376668,-0.0021417197,-0.0021417197,1.67327433108441,-1.48637923821195,1.67327433108441,-1.48637923821195,3.15965356929636,3.15965356929636,0,0,0,0,0,0,0,0,0,0,4,0.0128711779945417,3.15965356929636,3.19439097729167,0,0,-0.0128711779945417
0,"DB","Armani Watts",2560921,1,0,0,0,0,0.468823,0.03574188,0.468823,0.468823,-0.03574188,-0.03574188,0.846013914271913,-2.31076472509789,0.846013914271913,-2.31076472509789,3.1567786393698,3.1567786393698,0,0,0,0,0,0,0,0,0,1,18,0.0579203009754376,3.1567786393698,3.19151604736511,1,1,-0.0579203009754376
0,"SS","Michael Thomas",2535687,8,4,1,0.5,0.125,0.7157967725,0.0238778129,1.72637418,0.2157967725,0.8089774968,0.1011221871,0.704404124542415,-1.98174097889849,0.0880505155678019,-0.247717622362311,2.6861451034409,0.335768137930113,-0.003178483619104,0,0,0,0,0,0,0,0,2,76,0.244552381896292,0.335768137930113,2.96404436740335,3,0.375,-0.244552381896292
0,"SS","Jarrod Wilson",2556711,2,0,0,0,0,0.523038535,0.0362980155,1.04607707,0.523038535,-0.072596031,-0.0362980155,1.26610500866091,-1.37317113193283,0.633052504330456,-0.686585565966415,2.63927614059374,1.31963807029687,0,0,0,0,0,0,0,0,0,2,15,0.0482669174795313,1.31963807029687,2.70875095658436,2,1,-0.0482669174795313
0,"S","Jessie Bates",2560970,4,2,0,0.5,0,0.619893845,0.027980584425,0.47957538,0.119893845,-0.1119223377,-0.027980584425,-0.677116063378538,-3.20333025299325,-0.169279015844634,-0.800832563248313,2.52621418961471,0.631553547403678,0,0,0,0,0,0,0,0,0,2,23,0.0740092734686147,0.631553547403678,2.66516382159594,2,0.5,-0.0740092734686147
0,"FS","Tashaun Gipson",2532848,11,4,0,0.363636363636364,0,0.639366349090909,0.0259389217,3.03302984,0.275729985454545,-0.2853281387,-0.0259389217,8.22883417947228,5.97216155425423,0.74807583449748,0.542923777659475,2.25667262521805,0.205152056838005,0,0,0,0,0,0,0,0,0,3,89,0.286383710378552,0.205152056838005,2.63878411316643,3,0.272727272727273,-0.286383710378552
0,"ILB","Haason Reddick",2557887,15,12,0,0.8,0,0.845053816666667,0.00290020543266667,0.67580725,0.0450538166666667,-0.04350308149,-0.00290020543266667,4.38063178391609,2.27514626044656,0.292042118927739,0.151676417363104,2.10548552346953,0.140365701564635,0,0,0,0,0,0,0,0,0,1,72,0.23168120390175,0.140365701564635,2.62654664339913,1,0.0666666666666667,-0.23168120390175
0,"FS","Eric Murray",2555173,5,3,1,0.6,0.2,0.659819298,0.0352190828,0.29909649,0.059819298,0.823904586,0.1647809172,3.67761699034981,1.33560240205423,0.735523398069963,0.267120480410846,2.34201458829558,0.468402917659117,-0.00169582217518194,0,0,0,0,0,0,0,0,0,37,0.119058396449511,0.468402917659117,2.51570162827212,1,0.2,-0.119058396449511
0,"CB","Leon Hall",2495617,9,7,0,0.777777777777778,0,0.787130114444444,0.0215704477722222,0.0841710300000003,0.0093523366666667,-0.19413402995,-0.0215704477722222,5.81253889947942,3.69710711795168,0.645837655497713,0.410789679772409,2.11543178152773,0.235047975725304,0,0,0,0,0,0,0,0,0,2,94,0.302472682871729,0.235047975725304,2.42806845348549,2,0.222222222222222,-0.302472682871729
0,"LB","Ja'Whaun Bentley",2561143,2,1,1,0.5,0.5,0.67320862,0.02268990105,0.34641724,0.17320862,0.9546201979,0.47731009895,0.100357590741341,-2.14176744035149,0.0501787953706705,-1.07088372017575,2.24212503109283,1.12106251554642,-0.0283132223448113,0,0,0,0,0,0,0,0,0,21,0.0675736844713438,1.12106251554642,2.31159984708345,1,0.5,-0.0675736844713438
0,"SS","Jordan Richards",2552392,5,2,0,0.4,0,0.704104228,0.02105340426,1.52052114,0.304104228,-0.1052670213,-0.02105340426,2.13656630831003,0.0315929796670791,0.427313261662005,0.00631859593341582,2.10497332864295,0.42099466572859,0,0,0,0,0,0,0,0,0,3,60,0.193067669918125,0.42099466572859,2.27866036861948,3,0.6,-0.193067669918125
0,"FS","Eddie Jackson",2558176,2,1,0,0.5,0,0.84262775,0.0056748216,0.6852555,0.34262775,-0.0113496432,-0.0056748216,2.44375353938272,0.25880642344431,1.22187676969136,0.129403211722155,2.18494711593841,1.09247355796921,0,0,0,0,0,0,0,0,0,0,26,0.0836626569645209,1.09247355796921,2.25442193192902,0,0,-0.0836626569645209
0,"LB","Foye Oluokun",2561132,15,11,0,0.733333333333333,0,0.761162551333333,0.0356261609806667,0.41743827,0.027829218,-0.53439241471,-0.0356261609806667,5.28960972842808,3.8059147998367,0.352640648561872,0.253727653322447,1.48369492859138,0.0989129952394252,0,0,0,0,0,0,0,0,0,1,63,0.202721053414031,0.0989129952394252,2.00475604852098,1,0.0666666666666667,-0.202721053414031
0,"WR","Tremon Smith",2561103,4,3,0,0.75,0,0.82782715,0.006273205475,0.3113086,0.0778271500000001,-0.0250928219,-0.006273205475,3.76537936905955,1.95469396540952,0.941344842264887,0.48867349135238,1.81068540365003,0.452671350912507,0,0,0,0,0,0,0,0,0,0,23,0.0740092734686147,0.452671350912507,1.94963503563125,0,0,-0.0740092734686147
0,"CB","Charvarius Ward",2561417,7,4,0,0.571428571428571,0,0.619154045714286,0.0253909847185714,0.33407832,0.0477254742857142,-0.17773689303,-0.0253909847185714,3.15734535107075,0.347397914766668,0.45104933586725,0.0496282735380955,2.80994743630408,0.401421062329154,0,0,0,0,0,0,2,-0.606833015422205,-1.21366603084441,2,50,0.160889724931771,0.17736460060663,1.90891807741743,2,0.222222222222222,-0.160889724931771
0,"LB","Josey Jewell",2560763,9,6,0,0.666666666666667,0,0.779703122222222,0.0191933563811111,1.0173281,0.113036455555556,-0.17274020743,-0.0191933563811111,3.55256498878446,1.99903986709598,0.394729443198274,0.222115540788443,1.55352512168848,0.172613902409831,0,0,0,0,1,0.656688619131855,0,0,0,3,35,0.11262280745224,0.172613902409831,1.86616179364624,3,0.333333333333333,0.544065811679616
0,"S","Brandon Wilson",2558786,2,1,0,0.5,0,0.71315395,0.0153881065,0.4263079,0.21315395,-0.030776213,-0.0153881065,1.09134473941457,-0.693234372759678,0.545672369707285,-0.346617186379839,1.78457911217425,0.892289556087124,0,0,0,0,0,0,0,0,0,0,20,0.0643558899727084,0.892289556087124,1.85405392816486,0,0,-0.0643558899727084
0,"SS","Morgan Burnett",496727,9,5,0,0.555555555555556,0,0.705362318888889,0.0271010391111111,1.34826087,0.149806763333333,-0.243909352,-0.0271010391111111,6.95140476493305,3.390933644174,0.772378307214783,0.376770404908223,3.56047112075905,0.395607902306561,0,0,0,0,1,1.07586047122594,1,-2.07287990776423,-2.07287990776423,2,64,0.205938847912667,0.148759121299482,1.83496529294789,2,0.2,0.869921623313274
0,"CB","Tony Brown",2560982,15,10,0,0.666666666666667,0,0.72789102,0.0224734577226667,0.9183653,0.0612243533333333,-0.33710186584,-0.0224734577226667,9.48900123948655,8.25535053538626,0.632600082632436,0.550356702359084,1.23365070410029,0.0822433802733527,0,0,0,0,2,-0.908103870029516,0,0,0,5,88,0.283165915879917,0.0822433802733527,1.75471182402989,5,0.333333333333333,-1.19126978590943
0,"CB","Adam Jones",2506345,4,3,0,0.75,0,0.7892696,0.01376974096,0.1570784,0.0392696,-0.05507896384,-0.01376974096,2.69807283276549,1.14714401365165,0.674518208191372,0.286786003412912,1.55092881911384,0.38773220477846,0,0,0,0,0,0,0,0,0,1,36,0.115840601950875,0.38773220477846,1.68987845109507,1,0.25,-0.115840601950875
0,"CB","Anthony Averett",2560963,3,1,0,0.333333333333333,0,0.502781283333333,0.0707937071333333,0.50834385,0.16944795,-0.2123811214,-0.0707937071333333,1.33762141854267,-0.239789677512014,0.445873806180889,-0.0799298925040047,1.57741109605468,0.525803698684893,0,0,0,0,0,0,0,0,0,2,28,0.0900982459617918,0.525803698684893,1.6816233200406,2,0.666666666666667,-0.0900982459617918
0,"ILB","Patrick Onwuasor",2556642,3,1,0,0.333333333333333,0,0.684928753333333,0.0366327553333333,1.05478626,0.35159542,-0.109898266,-0.0366327553333333,1.5549174672565,-0.011889457522517,0.518305822418834,-0.00396315250750567,1.56680692477902,0.52226897492634,0,0,0,0,0,0,0,0,0,1,27,0.0868804514631563,0.52226897492634,1.67101914876494,1,0.333333333333333,-0.0868804514631563
0,"ILB","Josh Harvey-Clemons",2557880,1,0,0,0,0,0.37802687,0.08927565,0.37802687,0.37802687,-0.08927565,-0.08927565,1.0849409297423,-0.501289930688312,1.0849409297423,-0.501289930688312,1.58623086043061,1.58623086043061,0,0,0,0,0,0,0,0,0,1,22,0.0707914789699792,1.58623086043061,1.62096826842592,1,1,-0.0707914789699792
0,"CB","Damarious Randall",2552389,6,3,0,0.5,0,0.608881886666667,0.0685767317166667,0.65329132,0.108881886666667,-0.4114603903,-0.0685767317166667,3.26074394417205,1.84847864507034,0.543457324028676,0.308079774178391,1.41226529910171,0.235377549850285,0,0,0,0,0,0,0,0,0,2,60,0.193067669918125,0.235377549850285,1.62068974707355,2,0.333333333333333,-0.193067669918125
0,"CB","Brandon Williams",2556371,3,2,0,0.666666666666667,0,0.855155646666667,0.00500992024,0.56546694,0.18848898,-0.01502976072,-0.00500992024,2.05634165451534,0.546562780771595,0.685447218171781,0.182187593590532,1.50977887374375,0.503259624581249,0,0,0,0,1,1.58069716761172,0,0,0,2,24,0.0772270679672501,0.503259624581249,1.61399109772967,2,0.666666666666667,1.50347009964447
0,"ILB","B.J. Goodson",2555522,10,8,0,0.8,0,0.813256631,0.013403734697,0.13256631,0.013256631,-0.13403734697,-0.013403734697,2.93399762312728,1.77721834177085,0.293399762312728,0.177721834177085,1.15677928135643,0.115677928135643,0,0,0,0,0,0,0,0,0,1,34,0.109405012953604,0.115677928135643,1.50415336130949,1,0.1,-0.109405012953604
0,"ILB","Jayon Brown",2558005,8,5,0,0.625,0,0.6662603825,0.0302281435,0.33008306,0.0412603825,-0.241825148,-0.0302281435,2.31531075789917,1.11518610368399,0.289413844737396,0.139398262960499,1.20012465421518,0.150015581776898,0,0,0,0,0,0,0,0,0,3,55,0.176978697424948,0.150015581776898,1.47802391817763,3,0.375,-0.176978697424948
0,"SS","Jayron Kearse",2555156,3,2,0,0.666666666666667,0,0.7824652,0.0211336468333333,0.3473956,0.115798533333333,-0.0634009405,-0.0211336468333333,2.22412685337945,0.907917926213955,0.741375617793151,0.302639308737985,1.3162089271655,0.438736309055166,0,0,0,0,1,1.87656508773106,0,0,0,2,42,0.135147368942688,0.438736309055166,1.42042115115142,2,0.666666666666667,1.74141771878837
0,"OLB","Barkevious Mingo",2540140,5,4,0,0.8,0,0.777405008,0.00616191068,-0.11297496,-0.022594992,-0.0308095534,-0.00616191068,0.445996699941188,-0.795339167341289,0.0891993399882375,-0.159067833468258,1.24133586728248,0.248267173456495,0,0,0,0,0,0,0,0,0,0,27,0.0868804514631563,0.248267173456495,1.41502290725901,0,0,-0.0868804514631563
0,"LB","Kenny Young",2560947,4,3,0,0.75,0,0.72519762,0.01102457132,-0.0992095200000001,-0.02480238,-0.04409828528,-0.01102457132,0.180454126023104,-1.05553181865202,0.045113531505776,-0.263882954663006,1.23598594467513,0.308996486168782,0,0,0,0,0,0,0,0,0,1,25,0.0804448624658855,0.308996486168782,1.37493557665635,1,0.25,-0.0804448624658855
0,"OLB","Whitney Mercilus",2533049,3,3,0,1,0,0.92877912,0.000642019113333333,-0.21366264,-0.07122088,-0.00192605734,-0.000642019113333333,1.41114526167666,0.155408777804543,0.470381753892221,0.0518029259348477,1.25573648387212,0.418578827957373,0,0,0,0,0,0,0,0,0,0,22,0.0707914789699792,0.418578827957373,1.35994870785804,0,0,-0.0707914789699792
0,"CB","De'Vante Harris",2556833,3,2,0,0.666666666666667,0,0.592384316666667,0.0570772436666667,-0.22284705,-0.07428235,-0.171231731,-0.0570772436666667,2.23307878460216,1.09218691267448,0.744359594867388,0.364062304224827,1.14089187192768,0.380297290642561,0,0,0,0,0,0,0,0,0,1,34,0.109405012953604,0.380297290642561,1.2451040959136,1,0.333333333333333,-0.109405012953604
0,"CB","Tyler Patmon",2550659,7,5,0,0.714285714285714,0,0.720929972857143,0.0280493051771429,0.0465098099999999,0.00664425857142855,-0.19634513624,-0.0280493051771429,0.302213320452178,-0.692887887092729,0.0431733314931683,-0.0989839838703898,0.995101207544907,0.142157315363558,0,0,0,0,0,0,0,0,0,0,68,0.218810025907209,0.142157315363558,1.23826306351205,0,0,-0.218810025907209
0,"FS","Antone Exum",2543680,3,2,0,0.666666666666667,0,0.71358498,0.0415245825333333,0.14075494,0.0469183133333333,-0.1245737476,-0.0415245825333333,1.72683576581002,0.59792320278503,0.575611921936673,0.199307734261677,1.12891256302499,0.376304187674997,0,0,0,0,0,0,0,0,0,1,34,0.109405012953604,0.376304187674997,1.23312478701091,1,0.333333333333333,-0.109405012953604
0,"LB","Oren Burks",2560984,3,2,0,0.666666666666667,0,0.75731232,0.0126363917,0.27193696,0.0906456533333334,-0.0379091751,-0.0126363917,0.850667139729604,-0.188291534632016,0.283555713243201,-0.0627638448773386,1.03895867436162,0.34631955812054,0,0,0,0,0,0,0,0,0,0,15,0.0482669174795313,0.34631955812054,1.14317089834754,0,0,-0.0482669174795313
0,"CB","Neiko Thorpe",2534846,1,1,0,1,0,0.8836124,0.0016112562,-0.1163876,-0.1163876,-0.0016112562,-0.0016112562,1.25900184975196,0.160480426309494,1.25900184975196,0.160480426309494,1.09852142344247,1.09852142344247,0,0,0,0,0,0,0,0,0,0,14,0.0450491229808959,1.09852142344247,1.13325883143777,0,0,-0.0450491229808959
0,"ILB","C.J. Mosley",2543464,12,10,0,0.833333333333333,0,0.7360523425,0.02530368268,-1.16737189,-0.0972809908333333,-0.30364419216,-0.02530368268,9.02806181383192,8.3133353343923,0.752338484485993,0.692777944532692,0.714726479439616,0.0595605399533013,0,0,0,0,0,0,0,0,0,1,44,0.141582957939958,0.0595605399533013,1.1315753753833,1,0.0833333333333333,-0.141582957939958
0,"FS","Clayton Fejedelem",2555355,2,1,0,0.5,0,0.63513285,0.0356680275,0.2702657,0.13513285,-0.071336055,-0.0356680275,1.92627525363575,0.875056025571816,0.963137626817876,0.437528012785908,1.05121922806393,0.525609614031967,0,0,0,0,0,0,0,0,0,0,15,0.0482669174795313,0.525609614031967,1.12069404405455,0,0,-0.0482669174795313
0,"MLB","Manti Te'o",2539277,2,1,0,0.5,0,0.58537987,0.0405140352,0.17075974,0.08537987,-0.0810280704,-0.0405140352,0.590264719530433,-0.430507621869194,0.295132359765217,-0.215253810934597,1.02077234139963,0.510386170699814,0,0,0,0,0,0,0,0,0,0,10,0.0321779449863542,0.510386170699814,1.09024715739024,0,0,-0.0321779449863542
0,"CB","Dominique Rodgers-Cromartie",306,2,1,0,0.5,0,0.659136935,0.033011824795,0.31827387,0.159136935,-0.06602364959,-0.033011824795,0.885362548087869,-0.133484553544165,0.442681274043935,-0.0667422767720825,1.01884710163203,0.509423550816017,0,0,0,0,0,0,0,0,0,1,37,0.119058396449511,0.509423550816017,1.08832191762265,1,0.5,-0.119058396449511
0,"ILB","Deone Bucannon",2543769,5,4,0,0.8,0,0.84401007,0.008321974108,0.22005035,0.04401007,-0.04160987054,-0.008321974108,1.61148060103069,-0.307967548173111,0.322296120206138,-0.0615935096346221,1.9194481492038,0.383889629840761,0,0,0,0,0,0,1,-1.14807646338199,-1.14807646338199,0,28,0.0900982459617918,0.128561947636969,0.979796133793656,0,0,-0.0900982459617918
0,"CB","Akeem King",2553456,8,6,0,0.75,0,0.75146998,0.01526683795,0.0117598399999999,0.00146997999999998,-0.1221347036,-0.01526683795,5.2359602738527,4.55987861405496,0.654495034231587,0.56998482675687,0.676081659797739,0.0845102074747174,0,0,0,0,0,0,0,0,0,0,45,0.144800752438594,0.0845102074747174,0.953980923760192,0,0,-0.144800752438594
0,"ILB","Nicholas Morrow",2559054,5,4,0,0.8,0,0.810274068,0.014412921326,0.0513703400000001,0.010274068,-0.07206460663,-0.014412921326,2.17675565723986,1.49501815232995,0.435351131447972,0.29900363046599,0.68173750490991,0.136347500981982,0,0,0,0,0,0,0,0,0,1,43,0.138365163441323,0.136347500981982,0.855424544886443,1,0.2,-0.138365163441323
0,"FS","Lamarcus Joyner",2543492,6,4,0,0.666666666666667,0,0.695259948333333,0.0135888722166667,0.17155969,0.0285932816666666,-0.0815332333,-0.0135888722166667,2.99545818161818,2.39048489016366,0.499243030269697,0.39841414836061,0.604973291454521,0.100828881909087,0,0,0,0,0,0,0,0,0,1,19,0.061138095474073,0.100828881909087,0.813397739426361,1,0.166666666666667,-0.061138095474073
0,"OLB","Ryan Kerrigan",2495190,1,0,0,0,0,0.9093108,0.0044151177,0.9093108,0.9093108,-0.0044151177,-0.0044151177,0.262041279020093,-0.490525864242058,0.262041279020093,-0.490525864242058,0.752567143262151,0.752567143262151,0,0,0,0,0,0,0,0,0,0,5,0.0160889724931771,0.752567143262151,0.787304551257458,0,0,-0.0160889724931771
0,"FS","Reggie Nelson",2507167,3,3,0,1,0,0.885205413333333,0.00652552202333333,-0.34438376,-0.114794586666667,-0.01957656607,-0.00652552202333333,3.41755238763766,2.73944738467258,1.13918412921255,0.913149128224194,0.678105002965082,0.226035000988361,0,0,0,0,0,0,0,0,0,0,18,0.0579203009754376,0.226035000988361,0.782317226951002,0,0,-0.0579203009754376
0,"ILB","Nate Stupar",2533459,2,1,0,0.5,0,0.8180896,0.00791937115,0.6361792,0.3180896,-0.0158387423,-0.00791937115,3.35209202502066,2.64703088801407,1.67604601251033,1.32351544400703,0.705061137006586,0.352530568503293,0,0,0,0,0,0,0,0,0,0,4,0.0128711779945417,0.352530568503293,0.774535952997199,0,0,-0.0128711779945417
0,"SS","Eric Reid",2540152,1,0,0,0,0,0.407836,0.03523135,0.407836,0.407836,-0.03523135,-0.03523135,-0.151992988960573,-0.870844570268841,-0.151992988960573,-0.870844570268841,0.718851581308268,0.718851581308268,0,0,0,0,0,0,0,0,0,0,36,0.115840601950875,0.718851581308268,0.753588989303575,0,0,-0.115840601950875
